id,from_node,to_node,link_type,length,label,fhwa_fc,ab_ln,ba_ln,area_type,ff_speed,bike_class,ab_gain,ba_gain,ab_ivt,ba_ivt,wait
10876,21696,21751,TWO LANE,0.599213,SAN MIGUEL CANYO,9,1,1,1,30,0,0.0,11.245991614234299,0,0,0
10877,17562,14924,MULTILANE,0.16128399999999998,HWY 101,12,0,2,1,52,0,0.0,9.756538811631003,0,0,0
10878,21719,21755,TWO LANE,0.452745,SAN MIGUEL CANYO,9,1,1,1,30,0,0.0,30.533378831357197,0,0,0
10879,21756,21757,TWO LANE,0.26584,PAJARO HILLS DR,9,1,1,1,30,0,168.06937265271003,0.0,0,0,0
10880,15243,16706,TWO LANE,1.248672,SAN JUAN RD,2,1,1,1,32,0,131.1465511171831,0.0,0,0,0
10881,16706,50,TWO LANE,0.45286000000000004,SAN JUAN RD,2,1,1,1,23,0,0.0,47.06293892046901,0,0,0
10882,50,98,TWO LANE,0.6322180000000001,SAN JUAN RD,2,1,1,1,23,0,0.0,57.62073937363469,0,0,0
10883,98,103,TWO LANE,0.747838,SAN JUAN RD,2,1,1,1,23,0,3.0049626908589038,0.0,0,0,0
10884,103,107,TWO LANE,0.388865,SAN JUAN RD,2,1,1,1,23,0,60.16370818370879,0.0,0,0,0
10885,107,21769,TWO LANE,0.394326,SAN JUAN RD,2,1,1,1,23,0,0.0,19.319301515112983,0,0,0
10886,21769,110,TWO LANE,0.120966,SAN JUAN RD,2,1,1,1,23,0,0.8857281502149874,0.0,0,0,0
10887,110,124,TWO LANE,0.36498600000000003,SAN JUAN RD,2,1,1,1,23,0,13.708505104846013,0.0,0,0,0
10888,124,21775,TWO LANE,0.320067,SAN JUAN RD,2,1,1,9,46,0,7.067828040736004,0.0,0,0,0
10889,21775,21777,RAMP,0.052243,HWY 101 RAMP,77,1,0,1,36,0,0.0,2.636446414657001,0,0,0
10890,16632,16637,TWO LANE,0.069859,SAN JUAN RD,14,1,1,9,17,0,3.234360787499302,0.0,0,0,0
10891,16653,16651,TWO LANE,0.10905699999999999,SAN JUAN RD,14,1,1,9,32,0,3.4735631442132013,0.0,0,0,0
10892,16651,16632,TWO LANE,0.062932,SAN JUAN RD,14,1,1,9,17,0,1.0241485956146974,0.0,0,0,0
10893,21751,15243,TWO LANE,0.841781,SAN JUAN RD,2,1,1,1,32,0,6.338229642452803,0.0,0,0,0
10894,21751,21787,TWO LANE,0.49469799999999997,SAN JUAN RD,2,1,1,1,32,0,0.0,6.496330571612504,0,0,0
10895,21716,42,TWO LANE,0.21503899999999998,LEWIS RD,9,1,1,1,30,0,0.0,8.698085474529902,0,0,0
10896,16691,21791,TWO LANE,0.867402,LEWIS RD,9,1,1,1,30,0,3.9668690188349034,0.0,0,0,0
10897,16683,21791,TWO LANE,0.10765599999999999,LEWIS RD,19,1,1,1,21,0,0.6794241156790051,0.0,0,0,0
10898,21719,16674,TWO LANE,0.909696,LEWIS RD,9,1,1,1,30,0,305.660265324311,0.0,0,0,0
10899,21716,16674,TWO LANE,1.456432,LEWIS RD,9,1,1,1,30,0,349.864721923989,0.0,0,0,0
10900,53,21799,TWO LANE,0.24709699999999998,HILLCREST RD,9,1,1,1,30,0,0.0,37.118906736999996,0,0,0
10901,21799,16664,TWO LANE,0.081236,HILLCREST RD,9,1,1,2,37,0,0.0,6.4864872008800205,0,0,0
10915,21828,274,TWO LANE,0.310419,COKER RD,19,1,1,1,21,0,0.0,77.16489276235302,0,0,0
10916,21830,21831,TWO LANE,0.08963099999999999,BERTA CANYON RD,19,1,1,1,21,0,0.0,17.200379859744032,0,0,0
10917,21828,21830,TWO LANE,0.093315,BERTA WAY,19,1,1,1,21,0,6.065669022208,0.0,0,0,0
10918,16731,21830,TWO LANE,0.417496,BERTA CANYON RD,19,1,1,2,19,0,169.494759066526,0.0,0,0,0
10919,333,21828,TWO LANE,0.458829,COKER RD,19,1,1,1,21,0,200.05233644500598,0.0,0,0,0
10921,21840,21841,TWO LANE,0.08113300000000001,BUENA VIST RD,17,1,1,1,26,0,0.0,2.9071547540780216,0,0,0
10923,21844,5684,MULTILANE,0.012543,4TH ST,14,2,2,9,17,0,0.2803952675159849,0.0,0,0,0
10924,265,21847,TWO LANE,0.228448,SANDY HILL DR,19,1,1,1,21,0,113.93301756050205,0.0,0,0,0
10926,21850,21851,TWO LANE,0.309363,MARJORIE RD,19,1,1,2,19,0,81.95774448825405,0.0,0,0,0
10927,21850,21853,TWO LANE,0.0369,OAK HEIGHTS DR,19,1,1,2,19,0,48.02220762558403,0.0,0,0,0
10928,21853,21855,TWO LANE,0.23156,SHADY DR,19,1,1,2,19,0,91.022080949596,0.0,0,0,0
10932,16738,21863,TWO LANE,0.10389000000000001,FALLEN LEAF LN,19,1,1,2,19,0,38.66240734190495,0.0,0,0,0
10933,241,16738,TWO LANE,0.21427,FALLEN LEAF LN,19,1,1,2,19,0,95.16848666774305,0.0,0,0,0
10934,19135,16716,TWO LANE,0.067733,MAHER RD,7,1,1,1,31,0,0.0,16.80452992597,0,0,0
11018,22034,22035,FREEWAY,0.264418,HWY 101,2,0,2,1,52,0,0.0,16.926067081962998,0,0,0
11019,21775,22037,RAMP,0.093972,HWY 101 RAMP,77,0,1,1,36,0,0.0,2.026983446336999,0,0,0
11020,21777,22037,MULTILANE,0.062333000000000006,HWY 101,2,0,2,9,46,0,0.6094629683200026,0.0,0,0,0
11021,22037,22041,MULTILANE,0.12642,HWY 101,2,0,2,9,46,0,8.921648260802982,0.0,0,0,0
11022,22035,22043,TWO LANE,0.47005,BALLANTREE LN,9,1,1,1,30,0,79.95602965667901,0.0,0,0,0
11023,22035,22045,MULTILANE,0.12343299999999999,HWY 101,2,0,2,9,46,0,0.0,8.339644104163995,0,0,0
11024,15860,21777,MULTILANE,0.756938,HWY 101,2,0,2,1,52,0,0.0,30.684358491671986,0,0,0
11025,22048,17566,MULTILANE,0.575892,HWY 101,2,0,2,1,52,0,46.752594274486,0.0,0,0,0
11027,17566,22050,MULTILANE,0.621289,HWY 101,2,0,2,1,52,0,60.39889778677797,0.0,0,0,0
11028,17565,22055,MULTILANE,0.497404,HWY 101,2,2,0,1,52,0,0.0,79.4190184025,0,0,0
11029,166,15860,MULTILANE,1.726634,HWY 101,2,0,2,1,52,0,0.0,272.834257190936,0,0,0
11030,22058,22059,TWO LANE,0.008136,CRAZY HORSE CANY,9,1,1,2,37,3,0.9630859054630037,0.0,0,0,0
11031,189,22058,TWO LANE,0.371067,CRAZY HORSE CANY,6,1,1,1,32,0,0.0,32.996780916148964,0,0,0
11032,166,22059,MULTILANE,0.250185,HWY 101,2,2,0,2,52,0,0.0,63.50374597264101,0,0,0
11033,22058,17565,MULTILANE,0.25268,HWY 101,2,2,0,2,52,0,60.696088735827004,0.0,0,0,0
11034,22066,21850,TWO LANE,0.038473,OAK HEIGHTS DR,19,1,1,1,21,0,19.118666961749,0.0,0,0,0
11035,22059,22066,MULTILANE,0.181857,HWY 101,12,2,0,2,52,0,0.0,54.36023702146003,0,0,0
11036,22066,16757,MULTILANE,0.214587,HWY 101,12,2,0,2,52,0,0.0,41.289191859288,0,0,0
11037,19130,16757,MULTILANE,0.31400100000000003,HWY 101,12,0,2,2,52,0,31.487897938005005,0.0,0,0,0
11038,22074,22058,MULTILANE,0.574051,HWY 101,12,2,0,2,52,0,107.54665364743404,0.0,0,0,0
11039,16746,22074,TWO LANE,0.744851,MALLORY CANYON R,19,1,1,1,21,0,0.0,161.41042934628,0,0,0
11040,22078,22074,MULTILANE,0.41748100000000005,HWY 101,12,2,0,1,52,0,61.17572934608799,0.0,0,0,0
11041,22080,19079,TWO LANE,0.328978,TUSTIN RD,19,1,1,1,21,0,21.14096964438201,0.0,0,0,0
11042,22082,22078,MULTILANE,0.182676,HWY 101,12,2,0,2,52,0,13.605753580728988,0.0,0,0,0
11043,22080,19130,MULTILANE,0.759984,HWY 101,12,0,2,2,52,0,80.039019346863,0.0,0,0,0
11044,22086,22080,MULTILANE,0.31161500000000003,HWY 101,12,0,2,1,52,0,32.06050302099999,0.0,0,0,0
11045,14950,22089,RAMP,0.379289,HWY 101 RAMP,77,1,0,2,27,0,1.3502376286060098,0.0,0,0,0
11046,22090,22082,MULTILANE,0.8310360000000001,HWY 101,12,2,0,1,52,0,78.54066182935,0.0,0,0,0
11047,20923,22086,MULTILANE,0.21022600000000002,HWY 101,12,0,2,2,52,0,16.281135438934,0.0,0,0,0
11048,20820,16998,MULTILANE,0.236112,HWY 101,12,0,2,1,52,0,3.147851137977,0.0,0,0,0
11049,22090,22089,MULTILANE,0.235377,HWY 101,12,0,2,1,52,0,2.525209441898,0.0,0,0,0
11050,22089,17562,MULTILANE,0.36391,HWY 101,12,0,2,1,52,0,0.0,30.221901540681003,0,0,0
11051,17031,15842,MULTILANE,0.42356499999999997,HWY 101,12,2,0,1,52,0,0.0,30.709583302495002,0,0,0
11052,16631,14951,TWO LANE,0.794089,PRUNEDALE NORTH,19,1,1,9,12,0,28.822528408581015,0.0,0,0,0
11053,14951,21748,TWO LANE,0.087838,SAN MIGUEL CANYO,14,1,1,9,37,2,23.002511873019987,0.0,0,0,0
11054,501,214,TWO LANE,2.865671,CRAZY HORSE CANY,6,1,1,1,32,0,303.35453864470605,0.0,0,0,0
11095,22045,22048,MULTILANE,0.235198,HWY 101,2,0,2,9,46,0,0.0,9.881742983039004,0,0,0
11253,19094,16726,TWO LANE,0.449821,PESANTE RD,16,1,1,1,29,0,10.056207812051197,0.0,0,0,0
11255,15851,14064,TWO LANE,0.008389,PESANTE RD,19,1,1,1,21,0,1.9196199932750064,0.0,0,0,0
11256,19083,15851,TWO LANE,0.151337,PESANTE RD,16,1,1,1,29,0,35.40066596404129,0.0,0,0,0
11257,389,22513,TWO LANE,0.42645900000000003,PESANTE RD,16,1,1,1,29,0,0.0,15.237663048771608,0,0,0
11258,22513,19082,TWO LANE,0.0077989999999999995,PESANTE RD,19,1,1,1,21,0,0.0,1.3484666979534978,0,0,0
11259,16726,19108,TWO LANE,0.43086800000000003,PESANTE RD,6,1,1,1,48,0,37.23056297602672,0.0,0,0,0
11260,21756,21696,TWO LANE,0.077307,SAN MIGUEL CANYO,9,1,1,1,30,0,6.280345866686402,0.0,0,0,0
11261,42,22521,TWO LANE,0.47698199999999996,LEWIS RD,9,1,1,1,30,0,0.0,4.192018133448805,0,0,0
11262,16685,22523,MULTILANE,0.385506,SALINAS RD,6,2,2,1,32,0,0.0,100.91692287465081,0,0,0
11263,22523,16688,MULTILANE,0.30635999999999997,SALINAS RD,2,2,2,1,32,3,2.1673422160111,0.0,0,0,0
11264,16661,22527,TWO LANE,0.212786,ELKHORN RD,2,1,1,1,32,2,0.0,9.394277112064898,0,0,0
11265,22523,22527,TWO LANE,0.02429,SALINAS RD,9,1,1,1,30,3,3.8382716066255007,0.0,0,0,0
11266,22527,16689,TWO LANE,0.5247470000000001,SALINAS RD,2,1,1,1,32,3,1.0828302288305984,0.0,0,0,0
11810,5631,23619,TWO LANE,1.4519360000000001,SAN FILIPE RD,8,1,1,1,49,0,0.0,15.313431346822993,0,0,0
11812,23622,5630,TWO LANE,1.702046,SHORE RD,6,1,1,1,55,0,4.564307806059986,0.0,0,0,0
11813,23622,23625,TWO LANE,1.7928540000000002,FRAZIER LAKE RD,7,1,1,1,55,0,0.0,18.020702472196007,0,0,0
11816,23630,23622,TWO LANE,1.215349,SHORE RD,6,1,1,1,55,0,2.296590429590992,0.0,0,0,0
11821,5630,23641,TWO LANE,1.818588,LOVERS LN,8,1,1,1,49,0,0.0,16.51185704028498,0,0,0
11837,5273,23673,MULTILANE,0.691566,HWY 101,2,0,2,1,56,0,0.0,43.55567021007001,0,0,0
11841,5360,23681,RAMP,0.349427,HWY 101 RAMP,77,1,0,1,36,0,44.54207232618001,0.0,0,0,0
11842,5272,23683,RAMP,0.44043000000000004,HWY 101 RAMP,77,0,1,1,36,0,16.753980181036013,0.0,0,0,0
11843,5811,4991,TWO LANE,0.018958000000000003,THE ALAMEDA,7,1,1,1,31,0,1.6181925776130015,0.0,0,0,0
11844,4857,23687,TWO LANE,0.370057,SAN FILIPE RD,8,1,1,1,49,0,0.0,9.983405666402007,0,0,0
11846,23690,23691,TWO LANE,1.97905,HWY 25,2,1,1,1,62,0,0.0,43.10390142005298,0,0,0
11847,23692,4833,MULTILANE,0.21864299999999998,SAN FILIPE RD,2,2,2,1,56,0,0.0,3.9510651836250186,0,0,0
11851,23700,5436,TWO LANE,0.44729399999999997,ANZAR RD,7,1,1,1,31,0,0.0,49.94550089197901,0,0,0
11852,5798,23703,FREEWAY,1.9293939999999998,HWY 156,2,0,2,1,56,0,176.522500245902,0.0,0,0,0
11853,23704,23705,RAMP,0.298575,HWY 101 RAMP,77,0,1,1,36,0,0.0,0.014693092487021888,0,0,0
11854,23704,5560,TWO LANE,0.04856,HWY 129,6,1,1,1,48,0,2.2017236143889822,0.0,0,0,0
11855,23708,23709,TWO LANE,0.039316000000000004,FALLON RD,17,1,1,1,26,0,0.0,0.3302066032029813,0,0,0
11856,23708,23711,MULTILANE,0.241206,SAN FILIPE RD,12,2,2,1,60,0,0.0,5.573187600284001,0,0,0
11857,23712,23704,TWO LANE,0.090921,HWY 129,6,1,1,1,48,0,0.0,5.8593024106159834,0,0,0
11858,5117,23712,TWO LANE,0.088699,CHITTENDEN RD,6,1,1,1,48,0,0.0,3.9834550672320006,0,0,0
11859,4811,23717,TWO LANE,0.20689200000000002,HWY 25,2,1,1,1,56,0,0.0,4.096469228349009,0,0,0
11860,5381,23719,RAMP,0.396785,HWY 101 RAMP,77,1,0,1,36,0,0.0,21.95742499484101,0,0,0
11861,23720,23721,FREEWAY,0.32509699999999997,HWY 101,7,0,3,1,31,0,0.0,37.001549728274,0,0,0
11862,23720,23704,RAMP,0.331424,HWY 101 RAMP,77,0,1,1,36,0,0.0,35.16105842089698,0,0,0
11863,23724,23708,MULTILANE,0.279512,SAN FILIPE RD,12,2,2,1,60,0,0.0,5.59721718935802,0,0,0
11864,23724,23727,TWO LANE,0.256452,FLYNN RD,17,1,1,1,26,0,0.5784873261540042,0.0,0,0,0
11865,23728,5560,TWO LANE,0.741073,SEARLE RD,7,1,1,1,31,0,0.0,40.132004444994,0,0,0
11866,23728,23731,TWO LANE,0.448484,ANZAR RD,7,1,1,1,31,0,127.07745309263998,0.0,0,0,0
11867,23732,23720,FREEWAY,0.29891100000000004,HWY 101,7,0,3,1,31,0,17.036140121499983,0.0,0,0,0
11868,5406,23735,TWO LANE,0.046633999999999995,SAN JUAN HWY,6,1,1,1,48,0,0.0,0.06447939735002706,0,0,0
11869,23736,23732,FREEWAY,0.8623280000000001,HWY 101,2,0,3,1,56,0,0.0,197.349808660391,0,0,0
11870,23728,5406,TWO LANE,0.934098,ANZAR RD,7,1,1,1,31,0,0.0,28.786045985584988,0,0,0
11872,23742,23743,TWO LANE,0.099214,HWY 156,2,1,1,1,56,0,0.0,0.635457476919953,0,0,0
11873,23744,23745,TWO LANE,0.30143600000000004,HWY 25,2,1,1,1,56,0,0.0,4.497913550830019,0,0,0
11874,23746,23747,TWO LANE,0.034013,WRIGHT RD,17,1,1,1,26,0,0.2280808496350346,0.0,0,0,0
11875,23748,23746,TWO LANE,0.188548,WRIGHT RD,17,1,1,1,26,0,0.5010669938539536,0.0,0,0,0
11876,23750,23751,MULTILANE,0.408752,SAN FILIPE RD,12,2,2,1,60,0,0.0,10.653192915629006,0,0,0
11877,23750,23748,TWO LANE,0.10594100000000001,WRIGHT RD,17,1,1,1,26,0,0.0,0.2756894729899955,0,0,0
11882,23762,23763,MULTILANE,0.121475,SAN FILIPE RD,12,2,2,1,60,0,0.0,3.8951713582039815,0,0,0
11884,16989,23767,MULTILANE,0.159107,HWY 25,14,2,2,1,36,0,0.0,2.95636535003797,0,0,0
11885,23768,23769,TWO LANE,0.202656,SEARLE RD,7,1,1,1,31,0,0.0,10.752314970560976,0,0,0
11886,23743,23768,RAMP,0.052749000000000004,HWY 156 RAMP,77,1,1,1,36,0,6.693517129251973,0.0,0,0,0
11887,16989,23762,MULTILANE,0.06345,SAN FILIPE RD,12,2,2,2,60,0,0.0,2.0171588487199865,0,0,0
11888,23736,23775,FREEWAY,0.34421,HWY 101,2,3,0,1,56,0,41.470264825294976,0.0,0,0,0
11889,5340,23742,TWO LANE,0.041726,HWY 156,2,1,1,1,56,0,2.9512090007159486,0.0,0,0,0
11890,23778,16989,MULTILANE,0.096229,SAN FILIPE RD,12,2,2,2,60,0,0.0,2.496849520625005,0,0,0
11891,23780,23775,FREEWAY,0.054021000000000007,HWY 101,2,0,3,1,56,0,11.318862594641983,0.0,0,0,0
11892,23780,23783,RAMP,0.199975,HWY 101 RAMP,77,1,0,1,36,0,26.899422873349014,0.0,0,0,0
11893,23780,5562,FREEWAY,0.293178,HWY 101,2,2,0,1,56,0,0.0,46.646814020912025,0,0,0
11894,5562,23783,RAMP,0.20577600000000001,HWY 101 RAMP,77,0,1,1,36,0,73.54623689426104,0.0,0,0,0
11895,5371,23789,FREEWAY,0.209546,HWY 101,2,0,2,1,56,0,20.014545110266,0.0,0,0,0
11896,23790,23789,FREEWAY,0.214759,HWY 101,2,2,0,1,56,0,52.871954409780024,0.0,0,0,0
11897,5275,23790,RAMP,0.184112,HWY 101 RAMP,77,0,1,1,36,0,0.0,52.916784611899004,0,0,0
11898,23794,5341,RAMP,0.114675,HWY 101 RAMP,77,1,0,1,36,0,16.325953125640012,0.0,0,0,0
11899,23703,5340,TWO LANE,0.08705700000000001,HWY 156,2,0,1,1,56,0,30.44839293312305,0.0,0,0,0
11900,23703,5274,RAMP,0.135291,HWY 101 RAMP,77,1,1,1,36,0,35.138092641755016,0.0,0,0,0
11901,16703,23801,TWO LANE,0.904071,ANZAR RD,7,1,1,1,31,0,307.5677516266431,0.0,0,0,0
11903,16703,44,TWO LANE,0.39473800000000003,CARPENTERIA RD,7,1,1,1,31,0,104.703552766735,0.0,0,0,0
11905,23735,5407,TWO LANE,0.054096000000000005,SAN JUSTO RD,7,1,1,1,31,0,0.495547697612011,0.0,0,0,0
11906,21841,23811,TWO LANE,0.286333,BUENA VIST RD,17,1,1,1,26,0,0.0,2.7140669935340043,0,0,0
11907,23812,23813,TWO LANE,0.068485,BUENA VIST RD,17,1,1,1,26,0,0.0,1.0025595116809995,0,0,0
11908,23814,23812,TWO LANE,0.087139,BUENA VISTA RD,17,1,1,3,23,0,0.0,0.0,0,0,0
11910,23818,23819,TWO LANE,1.029974,Lucy Brown Rd.,7,1,1,1,31,0,1.96861156954202,0.0,0,0,0
11911,5084,23821,TWO LANE,0.062088,BUENA VISTA RD,17,1,1,4,20,0,0.0,1.8348343416150212,0,0,0
11917,23832,23833,TWO LANE,0.06197999999999999,CENTRAL AVE,19,1,1,4,16,0,5.035550575557012,0.0,0,0,0
11918,23834,23835,TWO LANE,0.071578,COLLEGE ST,19,1,1,4,16,0,0.0,0.0,0,0,0
11923,5091,23845,TWO LANE,0.156154,LOCUST AVE,17,1,1,2,23,0,0.0,4.561466807767999,0,0,0
11924,23814,23847,TWO LANE,0.21135900000000002,WESTSIDE BLVD,17,1,1,3,23,2,0.0,1.968523961665028,0,0,0
11925,5271,23849,TWO LANE,0.39498099999999997,SAN JUAN HWY,6,1,1,1,48,0,0.0,9.966297099597,0,0,0
11926,23847,23851,TWO LANE,0.034015,WESTSIDE BLVD,17,1,1,3,23,2,0.0,0.0,0,0,0
11927,23852,4952,TWO LANE,0.08643200000000001,POWELL ST,17,1,1,2,23,0,4.3412956978700095,0.0,0,0,0
11928,23852,23855,TWO LANE,0.099888,4TH ST,14,1,1,3,26,0,0.0,3.1998151243520283,0,0,0
11929,23856,23857,TWO LANE,0.03519,4TH ST,14,1,1,9,17,0,1.2039575051139764,0.0,0,0,0
11930,4353,23859,TWO LANE,0.10909400000000001,MC CRAY ST,16,1,1,1,29,0,0.0,2.298104794320011,0,0,0
11931,23856,23861,MULTILANE,0.045663999999999996,4TH ST,16,2,2,9,19,0,0.0,2.81616771627904,0,0,0
11933,23845,5084,TWO LANE,0.102934,LOCUST AVE,17,1,1,2,23,0,0.0,3.4795345596750167,0,0,0
11934,4637,4733,MULTILANE,0.099312,4TH ST,14,2,2,4,52,0,9.30040214318299,0.0,0,0,0
11935,23855,23832,TWO LANE,0.101199,COLLEGE ST,19,1,1,4,16,0,1.381125662896011,0.0,0,0,0
11937,23855,23873,TWO LANE,0.07332899999999999,4TH ST,14,1,1,9,17,0,0.0,2.2826607771739877,0,0,0
11938,23834,23875,TWO LANE,0.09099700000000001,SOUTH ST,19,1,1,3,18,0,0.6506261550219959,0.0,0,0,0
11939,23876,23877,TWO LANE,0.065813,LINE ST,19,1,1,3,18,0,0.0,0.577661309028997,0,0,0
11941,23876,5101,TWO LANE,0.020326,SOUTH ST,19,1,1,3,18,0,0.0,0.1904344934179676,0,0,0
11942,4637,23883,MULTILANE,0.689046,OLD HWY 156,6,2,2,1,52,0,10.487138442792997,0.0,0,0,0
11943,15291,23885,TWO LANE,0.033068,1ST ST,6,1,1,2,49,0,0.0,3.048040735439997,0,0,0
11944,23886,23887,TWO LANE,0.5126229999999999,BIXBY RD,7,1,1,1,31,0,4.026808450853991,0.0,0,0,0
11945,5824,23889,TWO LANE,1.28405,UNION RD,6,1,1,1,32,0,89.81764785886799,0.0,0,0,0
11946,23890,15290,TWO LANE,0.046370999999999996,MONTEREY ST,6,1,1,4,12,0,2.7645666768229944,0.0,0,0,0
11947,4896,23890,TWO LANE,0.067635,MONTEREY ST,6,1,1,3,12,0,0.0,4.1545157044569985,0,0,0
11955,23908,23909,TWO LANE,0.156336,MONTEREY ST,6,1,1,2,12,0,0.0,1.5115112144490013,0,0,0
11956,5747,23876,TWO LANE,0.076168,SOUTH ST,19,1,1,3,18,0,0.29135876753196044,0.0,0,0,0
11961,23875,23921,TWO LANE,0.10981099999999999,SOUTH ST,19,1,1,4,16,0,2.330219338885001,0.0,0,0,0
11962,23922,23923,MULTILANE,0.14587999999999998,WESTSIDE BLVD,17,2,2,2,23,2,0.0,0.2849258462899797,0,0,0
11963,23924,23925,TWO LANE,0.460211,HWY 156,2,1,1,1,49,0,6.895816232274996,0.0,0,0,0
11964,23924,23886,TWO LANE,0.5093489999999999,BIXBY RD,7,1,1,1,31,0,4.18883296135499,0.0,0,0,0
11965,23928,23929,TWO LANE,0.074173,THE ALAMEDA,7,1,1,2,17,0,0.0,5.1835077641210034,0,0,0
11966,23930,23931,MULTILANE,0.046153,WESTSIDE BLVD,17,2,2,4,20,2,1.2301147140549915,0.0,0,0,0
11967,23932,23933,TWO LANE,0.295022,POWELL ST,17,1,1,3,23,0,0.0,9.004587889343043,0,0,0
11968,23932,23935,TWO LANE,0.049453,NASH RD,17,1,1,4,20,2,0.0,1.334042686802036,0,0,0
11969,23936,23937,TWO LANE,0.101789,NASH RD,17,1,1,3,23,0,0.0,2.1250917529810067,0,0,0
11977,23875,23953,TWO LANE,0.074029,POWELL ST,17,1,1,3,23,0,0.1748402913410132,0.0,0,0,0
11980,23936,5607,TWO LANE,0.129262,SAN BENITO ST,16,1,1,1,29,2,1.8581880984970096,0.0,0,0,0
11987,4915,23973,TWO LANE,0.12674100000000002,CIENEGA ST,17,1,1,1,26,0,0.0,2.797619877212014,0,0,0
11991,23980,23981,TWO LANE,0.125355,CIENEGA ST,17,1,1,1,26,2,8.471080950238957,0.0,0,0,0
11995,4542,23980,TWO LANE,0.049692,CIENEGA ST,6,1,1,1,48,0,0.9411338746079992,0.0,0,0,0
11996,4944,4638,TWO LANE,0.093525,RIVERSIDE RD,7,1,1,1,31,2,0.0,20.400895847110007,0,0,0
11999,5795,23997,TWO LANE,0.501549,UNION RD,6,1,1,1,32,0,12.8173828125,0.0,0,0,0
12000,23998,5795,MULTILANE,0.45298599999999994,UNION RD,6,2,2,1,32,0,0.0,2.4170262294180134,0,0,0
12008,24014,4542,MULTILANE,0.203496,CIENEGA ST,6,2,2,1,32,0,11.587218036802028,0.0,0,0,0
12012,5747,5214,MULTILANE,0.154068,WESTSIDE BLVD,17,2,2,2,23,2,3.626740823580974,0.0,0,0,0
12057,24112,23908,TWO LANE,0.058957,MONTEREY ST,6,1,1,1,12,0,0.0,6.379079943880014,0,0,0
12058,5799,23794,FREEWAY,1.817595,HWY 156,2,2,0,1,56,0,183.58651108629098,0.0,0,0,0
12059,24112,5798,MULTILANE,0.13735,HWY 156,2,2,2,1,56,0,0.0,25.197514711715,0,0,0
12060,23819,23924,TWO LANE,1.006259,HWY 156,2,1,1,1,49,0,10.567212042221,0.0,0,0,0
12061,5824,24121,MULTILANE,0.25296599999999997,HWY 156,2,2,2,1,56,0,16.083579676670013,0.0,0,0,0
12062,24121,5793,MULTILANE,0.281385,HWY 156,6,2,2,1,48,0,0.0,14.603832575279,0,0,0
12063,24124,5360,FREEWAY,0.9397969999999999,HWY 101,2,2,0,1,56,0,9.998399128751004,0.0,0,0,0
12064,23769,23728,TWO LANE,0.9936959999999999,SEARLE RD,7,1,1,1,31,0,0.0,210.191621555119,0,0,0
12065,23705,23721,FREEWAY,0.283742,HWY 101,2,3,0,1,56,0,0.0,1.82579821489,0,0,0
12066,24130,4401,TWO LANE,0.087412,THE ALAMEDA,6,1,1,9,12,0,0.0,3.727602520640005,0,0,0
12067,4570,24133,TWO LANE,0.047151,3RD ST,6,1,1,9,12,0,0.7726764428649915,0.0,0,0,0
12070,24138,5732,TWO LANE,0.893126,HWY 156,2,1,1,1,62,0,0.0,22.388768634144977,0,0,0
12071,24140,23936,TWO LANE,0.10728599999999999,HWY 25,14,1,1,2,32,0,0.0,1.8464736738229703,0,0,0
12073,23746,23744,TWO LANE,0.096847,HWY 25,14,1,1,1,36,0,0.0,2.0372085371049597,0,0,0
12075,24148,24149,TWO LANE,0.25881,HWY 156,2,1,1,1,49,0,1.2117921523850157,0.0,0,0,0
12076,23690,24151,TWO LANE,0.8315100000000001,HWY 156,2,1,1,1,62,0,11.014763138738003,0.0,0,0,0
12077,23630,4834,TWO LANE,2.0646400000000003,HWY 25,2,1,1,1,62,0,0.0,11.745588047298016,0,0,0
12078,24154,24155,TWO LANE,0.053984000000000004,HWY 25,14,1,1,3,32,0,0.0,0.5284006514260113,0,0,0
12079,24156,23856,TWO LANE,0.011940000000000001,HWY 25,14,1,1,1,36,0,0.3323592538910134,0.0,0,0,0
12080,23936,24154,TWO LANE,0.02251,HWY 25,14,1,1,1,36,0,0.0,0.07013636311199889,0,0,0
12086,24170,24171,TWO LANE,0.09089,CENTRAL AVE,19,1,1,4,16,0,0.702640203040005,0.0,0,0,0
12087,23856,15296,TWO LANE,0.069962,HWY 25,14,1,1,9,32,0,0.0,0.933849905419038,0,0,0
12088,4851,24175,MULTILANE,0.063263,HWY 25,14,2,2,9,17,0,0.0,0.4145104115399931,0,0,0
12089,24176,24177,TWO LANE,0.070347,HWY 25,14,1,1,9,32,0,0.0,0.15391452418901966,0,0,0
12090,23811,24179,TWO LANE,0.032163,BUENA VIST RD,7,1,1,1,31,0,0.29341129493303697,0.0,0,0,0
12091,4969,24181,TWO LANE,0.592987,HWY 25,2,1,1,1,62,0,13.583150748506,0.0,0,0,0
12243,24484,24485,TWO LANE,0.080424,CASSERLY RD,17,1,1,1,26,0,17.782158738985018,0.0,0,0,0
12262,24522,24523,TWO LANE,0.140598,GREEN VALLEY ROA,17,1,1,4,20,3,8.527537969154013,0.0,0,0,0
12266,24530,24531,TWO LANE,0.029423,SANTA CLARA ST,19,1,1,4,16,0,2.088308960121111,0.0,0,0,0
12267,24532,24533,TWO LANE,0.251623,AUTO CENTER DR,19,1,1,2,19,0,0.0,4.088133964638388,0,0,0
