ptaz,ataz,da,s2,s3,wt,dt,wk,bk
649,652,0.1563025261683311,0.5776397706220929,0.8018999168636111,0.0,0.0,1.383594136152811,0.1752302101931525
649,1126,0.013644914285714285,0.06822457142857143,0.10915931428571428,0.0,0.0,0.0,0.0
649,1132,0.0,0.012735253333333332,0.02547050666666667,0.0,0.0,0.0,0.0
652,652,0.3184111580643171,0.9241689709671642,0.2329837741934028,0.0,0.0,1.2411523021094009,0.014108754665715484
652,1126,0.017537407999999997,0.061380928,0.096455744,0.0,0.0,0.0,0.0
652,1132,0.0,0.017537407999999997,0.026306112000000003,0.0,0.0,0.0,0.0
658,652,0.014055868664397515,0.04216760599319255,0.07027934332198761,0.0,0.0,0.0021064420088552018,0.004531020011567112
658,1126,0.0146308,0.0292616,0.0585232,0.0,0.0,0.0,0.0
658,1132,0.0,0.013399937652488843,0.026799875304977686,0.0,0.0,0.0,0.0007664270425334698
660,652,0.01291787225597625,0.02583574451195249,0.03875361676792876,0.0,0.0,0.009458309354756582,0.005208497109385925
660,1126,0.0,0.013655413333333331,0.027310826666666663,0.0,0.0,0.0,0.0
661,652,0.0238235585681412,0.07147067570442357,0.1072060135566354,0.0,0.0,0.027438605741412724,0.01585858642938711
661,1126,0.0,0.013655413333333331,0.027310826666666663,0.0,0.0,0.0,0.0
663,652,0.026879023918604996,0.08959674639534998,0.12543544495349002,0.0,0.0,0.12434941624409285,0.022918648488462392
663,1126,0.0,0.01536234,0.01536234,0.0,0.0,0.0,0.0
710,652,0.024455618181818174,0.09782247272727272,0.14673370909090908,0.0,0.0,0.0,0.0
710,1126,0.06088456451612904,0.2800689967741936,0.41401503870967743,0.0,0.0,0.0,0.0
710,1127,0.011321345791769832,0.033964037375309473,0.04528538316707933,0.0,0.0,0.0,0.004885033665841379
710,1132,0.0484439415513981,0.1937757662055924,0.2785526639205391,0.0,0.0,0.0,0.008573428322470433
714,652,0.0,0.0130167,0.0130167,0.0,0.0,0.0,0.0
714,1126,0.0,0.02429784,0.03644676,0.0,0.0,0.0,0.0
714,1132,0.0,0.0260334,0.0260334,0.0,0.0,0.0,0.0
736,1126,0.0,0.01054548,0.01054548,0.0,0.0,0.0,0.0
736,1132,0.0,0.01054548,0.01054548,0.0,0.0,0.0,0.0
741,1126,0.0,0.01054548,0.01054548,0.0,0.0,0.0,0.0
741,1132,0.0,0.01054548,0.01054548,0.0,0.0,0.0,0.0
1079,652,0.02232417592264913,0.08929670369059653,0.13394505553589475,0.0,0.0,0.010733276427906592,0.010164788422953014
1079,1126,0.03431561928409188,0.14870101689773155,0.2058937157045514,0.0,0.0,0.0,0.010785648113625146
1079,1127,0.0,0.012154914836206815,0.012154914836206815,0.0,0.0,0.0,0.0006711703275863733
1079,1132,0.011133700190712522,0.055668500953562634,0.07793590133498766,0.0,0.0,0.0,0.005147897520737216
1080,652,0.13885730635879334,0.5455108464095453,0.7835519430246191,0.0,0.0,0.2005598738847574,0.09684403032228496
1080,1126,0.1152373154728303,0.4724729934386042,0.7029476243842645,0.0,0.0,0.0,0.025008066704300662
1080,1127,0.0,0.02287436286273999,0.03431154429410998,0.0,0.0,0.0,0.0011030928431500428
1080,1132,0.045976145747316656,0.17241054655243745,0.2528688016102417,0.0,0.0,0.0,0.011710506090004293
1081,652,0.12108324441479384,0.474242707291276,0.6861383850171654,0.0,0.0,0.15541817884780326,0.07863148442896148
1081,1126,0.09239441260177124,0.3464790472566422,0.519718570884963,0.0,0.0,0.0,0.015666969256623475
1081,1127,0.0,0.010924911113393887,0.021849822226787774,0.0,0.0,0.0,0.0005332666598183225
1081,1132,0.034255390202906764,0.1256030974106581,0.18269541441550255,0.0,0.0,0.0,0.007180097970932551
1084,652,0.0,0.011388310697175457,0.011388310697175457,0.0,0.0,0.0013827319172990164,0.0008216466883500798
1084,1126,0.0,0.012314973308735657,0.012314973308735657,0.0,0.0,0.0,0.00035105338252868634
1084,1132,0.0,0.012270642453273231,0.012270642453273231,0.0,0.0,0.0,0.00043971509345353335
