ptaz,ataz,da,s2,s3,wt,dt,wk,bk
649,649,0.3146499637331944,0.061395114874769674,0.007674389359346209,0.0,0.0,0.1918879740848798,0.004392557947809822
649,652,3.1097451500871767,0.04769547776207324,0.00953909555241465,0.0,0.0,0.16176413217697425,0.04125614442136067
649,658,0.1588678679635769,0.0,0.0,0.0,0.0,0.0002755219681505951,0.0008566100682725027
649,660,0.059085056460702376,0.0,0.0,0.0,0.0,0.0003741023921163724,0.00054084114718121
649,661,0.2751538285844066,0.0,0.0,0.0,0.0,0.0019977285096633686,0.0028484429059301227
649,663,0.21877646151048594,0.0,0.0,0.0,0.0,0.008696750314621202,0.002526788174892844
649,710,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
649,1079,0.17842531299039907,0.0,0.0,0.0,0.0,0.0004516838941836767,0.0011230031154170928
649,1080,0.6100321340041225,0.010000526786952823,0.0,0.0,0.0,0.004395393388606825,0.005571945820318077
649,1081,0.8367948806713207,0.02016373206436917,0.010081866032184585,0.0,0.0,0.005566242287133723,0.00739327894499209
649,1084,0.059480423441460935,0.0,0.0,0.0,0.0,0.00020295878149552616,0.00031661777704351525
649,1085,0.17926940356579615,0.0,0.0,0.0,0.0,0.00023262190663488695,0.0004979745275689348
649,1088,0.1992600326841894,0.0,0.0,0.0,0.0,0.0,0.0007399673158105872
649,1126,0.17,0.01,0.0,0.0,0.0,0.0,0.0
649,1127,0.1,0.0,0.0,0.0,0.0,0.0,0.0
649,1128,0.02,0.0,0.0,0.0,0.0,0.0,0.0
649,1132,0.07,0.0,0.0,0.0,0.0,0.0,0.0
649,1133,0.02,0.0,0.0,0.0,0.0,0.0,0.0
652,649,0.6482958535841365,0.009533762552707893,0.0,0.0,0.0,0.03360085831569199,0.008569525547463645
652,652,2.777545684998417,0.5478994227942079,0.06848742784927599,0.0,0.0,1.6972160466472992,0.03885141771080058
652,658,0.22833601828096275,0.0,0.0,0.0,0.0,0.00031209551394588734,0.00135188620509134
652,660,0.08839279812346645,0.0,0.0,0.0,0.0,0.0007620926682090159,0.0008451092083245822
652,661,0.431190754467497,0.010027691964360395,0.0,0.0,0.0,0.004058242410993925,0.00472331115714855
652,663,0.2781952849662188,0.0,0.0,0.0,0.0,0.00860934315563693,0.003195371878144239
652,710,0.2496,0.010400000000000005,0.0,0.0,0.0,0.0,0.0
652,1079,0.29672276533287684,0.010231819494237132,0.0,0.0,0.0,0.0010475804591250132,0.001997834713760868
652,1080,0.9710949852787693,0.02002257701605711,0.010011288508028552,0.0,0.0,0.009567716254678484,0.009303432942466144
652,1081,1.3067204556981198,0.019949930621345344,0.009974965310672672,0.0,0.0,0.011568420107386469,0.011786228262475605
652,1084,0.09899964109653303,0.0,0.0,0.0,0.0,0.0004554099780111919,0.0005449489254558098
652,1085,0.2982880171074416,0.01028579369336006,0.0,0.0,0.0,0.0005398071438571537,0.0008863820553413721
652,1088,0.2884788539069931,0.010302816210964042,0.0,0.0,0.0,0.0,0.0012183298820429569
652,1126,0.2696296296296296,0.01037037037037037,0.0,0.0,0.0,0.0,0.0
652,1127,0.16,0.01,0.0,0.0,0.0,0.0,0.0
652,1128,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,0.0
652,1132,0.1,0.0,0.0,0.0,0.0,0.0,0.0
652,1133,0.03,0.0,0.0,0.0,0.0,0.0,0.0
658,649,0.01985848349544711,0.0,0.0,0.0,0.0,3.444024601882438e-05,0.00010707625853406284
658,652,0.14891479453106266,0.0,0.0,0.0,0.0,0.000203540552573408,0.000881664916363931
658,658,0.04536584842963276,0.007560974738272126,0.0,0.0,0.0,0.026467306770328256,0.0006058700617668707
658,660,0.019373402259861342,0.0,0.0,0.0,0.0,0.00047643123253714485,0.0001501665076015204
658,661,0.05889970798308075,0.0,0.0,0.0,0.0,0.0006914866214577424,0.00040880539546151096
658,663,0.01972184395101299,0.0,0.0,0.0,0.0,0.00014378084440417222,0.00013437520458283136
658,710,0.12845834288261604,0.0,0.0,0.0,0.0,0.0009373145892869047,0.0006043425280970608
658,1079,0.03972163736504618,0.0,0.0,0.0,0.0,0.00012895708724382387,0.0001494055477099921
658,1080,0.1381154979604203,0.0,0.0,0.0,0.0,0.0012556411276924539,0.0006288609118872566
658,1081,0.18764442022946884,0.0,0.0,0.0,0.0,0.0015448927062583608,0.0008106870642728299
658,1084,0.0197016376981344,0.0,0.0,0.0,0.0,0.0002213926564789034,7.6969645386695e-05
658,1085,0.10611667764826917,0.0,0.0,0.0,0.0,0.00309135963444703,0.0007919627172838032
658,1088,0.15377116631977342,0.0,0.0,0.0,0.0,0.004472582419681338,0.001756251260545248
658,1126,0.05,0.0,0.0,0.0,0.0,0.0,0.0
658,1127,0.04983706350159866,0.0,0.0,0.0,0.0,0.0,0.00016293649840132957
658,1128,0.009966774291211641,0.0,0.0,0.0,0.0,0.0,3.3225708788359176e-05
658,1132,0.03984964627312825,0.0,0.0,0.0,0.0,0.0,0.0001503537268717631
658,1133,0.00995534170543372,0.0,0.0,0.0,0.0,4.5414585224653385e-06,4.011683604381178e-05
660,649,0.00984600045550114,0.0,0.0,0.0,0.0,6.296738050752663e-05,9.103216399133e-05
660,652,0.09821422013718492,0.0,0.0,0.0,0.0,0.0008467696313433532,0.000939010231471759
660,658,0.029060103389792005,0.0,0.0,0.0,0.0,0.0007146468488057173,0.00022524976140228062
660,660,0.006615852895988109,0.0,0.0,0.0,0.0,0.00330841334629103,7.573375772085885e-05
660,661,0.028500927475804624,0.0,0.0,0.0,0.0,0.0011867876244953867,0.00031228489969998847
660,663,0.009799289960392378,0.0,0.0,0.0,0.0,0.00011491064025078096,8.579939935684503e-05
660,710,0.029971501741298742,0.0,0.0,0.0,0.0,2.8498258701260132e-05,0.0
660,1079,0.02907755458186223,0.0,0.0,0.0,0.0,0.0007601556229273781,0.0001622897952103904
660,1080,0.0832190461914527,0.0,0.0,0.0,0.0,0.0060315574332773245,0.0007493963752699673
660,1081,0.1210224031329326,0.0,0.0,0.0,0.0,0.007943502844882636,0.0010340940221847724
660,1084,0.00960961166521796,0.0,0.0,0.0,0.0,0.00033861494952075255,5.177338526129176e-05
660,1085,0.02951320650400392,0.0,0.0,0.0,0.0,0.0003954825529197788,9.13109430763258e-05
660,1088,0.029728941629061395,0.0,0.0,0.0,0.0,0.00011235291184650283,0.00015870545909208716
660,1126,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
660,1127,0.01,0.0,0.0,0.0,0.0,0.0,0.0
660,1132,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
661,649,0.03930768979777236,0.0,0.0,0.0,0.0,0.00028538978709476766,0.0004069204151328757
661,652,0.3134489379859654,0.0101112560640634,0.0,0.0,0.0,0.002976044434728893,0.003463761515242285
661,658,0.058899707983080724,0.0,0.0,0.0,0.0,0.0006914866214577424,0.00040880539546151096
661,660,0.01900061831720309,0.0,0.0,0.0,0.0,0.0007911917496635911,0.00020818993313332572
661,661,0.058219505484695365,0.014554876371173841,0.0,0.0,0.0,0.036392546809201336,0.00083307133492945
661,663,0.03839605114557708,0.0,0.0,0.0,0.0,0.0011718737219287318,0.0004320751324941973
661,710,0.06996855539848366,0.0,0.0,0.0,0.0,3.1444601516342214e-05,0.0
661,1079,0.049466676944837217,0.0,0.0,0.0,0.0,0.00027192585162885783,0.0002613972035339146
661,1080,0.1464836099135199,0.0,0.0,0.0,0.0,0.0022549236459109482,0.0012614664405691607
661,1081,0.2054569471341265,0.0,0.0,0.0,0.0,0.002864198985867316,0.0016788538800060768
661,1084,0.019752880010196837,0.0,0.0,0.0,0.0,0.00014636048633286848,0.00010075950347030549
661,1085,0.04970187315597743,0.0,0.0,0.0,0.0,0.00014287712635509205,0.00015524971766747782
661,1088,0.07947669250363089,0.0,0.0,0.0,0.0,0.0001433906990101777,0.00037991679735890763
661,1126,0.03,0.0,0.0,0.0,0.0,0.0,0.0
661,1127,0.02,0.0,0.0,0.0,0.0,0.0,0.0
661,1128,0.01,0.0,0.0,0.0,0.0,0.0,0.0
661,1132,0.02,0.0,0.0,0.0,0.0,0.0,0.0
663,649,0.06658414045971314,0.0,0.0,0.0,0.0,0.0026468370522760238,0.0007690224880108678
663,652,0.4122733653709482,0.009816032508832105,0.0,0.0,0.0,0.0130624516844147,0.004848150435805074
663,658,0.04930460987753245,0.0,0.0,0.0,0.0,0.0003594521110104324,0.00033593801145708006
663,660,0.009799289960392374,0.0,0.0,0.0,0.0,0.00011491064025078096,8.579939935684503e-05
663,661,0.07679210229115413,0.0,0.0,0.0,0.0,0.002343747443857464,0.0008641502649883948
663,663,0.03175609390074294,0.007939023475185734,0.0,0.0,0.0,0.019850480077746188,0.0004544025463251549
663,710,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
663,1079,0.03970940160549876,0.0,0.0,0.0,0.0,9.151427974557758e-05,0.00019908411475567657
663,1080,0.1281262877994975,0.0,0.0,0.0,0.0,0.0008268730031597372,0.0010468391973427658
663,1081,0.17758537202380234,0.0,0.0,0.0,0.0,0.0010378803936791454,0.0013767475825185356
663,1084,0.009921166717422866,0.0,0.0,0.0,0.0,3.0818672553079054e-05,4.801461002405142e-05
663,1085,0.03983248762573563,0.0,0.0,0.0,0.0,4.658609501215008e-05,0.00012092627925221409
663,1088,0.06959944322631845,0.0,0.0,0.0,0.0,7.720170441246043e-05,0.0003233550692690992
663,1126,0.03,0.0,0.0,0.0,0.0,0.0,0.0
663,1127,0.02,0.0,0.0,0.0,0.0,0.0,0.0
663,1132,0.02,0.0,0.0,0.0,0.0,0.0,0.0
690,690,0.006615852895988109,0.0,0.0,0.0,0.0,0.00330841334629103,7.573375772085885e-05
690,710,0.01,0.0,0.0,0.0,0.0,0.0,0.0
710,649,0.06,0.0,0.0,0.0,0.0,0.0,0.0
710,652,0.4197619047619047,0.010238095238095234,0.0,0.0,0.0,0.0,0.0
710,658,0.3653451415039892,0.010148476152888584,0.0,0.0,0.0,0.0027398426456078963,0.0017665396975144983
710,660,0.049497215581365966,0.0,0.0,0.0,0.0,4.706419006980674e-05,0.0004557202285642088
710,661,0.14857398508261385,0.0,0.0,0.0,0.0,6.677070478318671e-05,0.001359244212602928
710,663,0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
710,690,0.04,0.0,0.0,0.0,0.0,0.0,0.0
710,710,1.3635030035038982,0.2666067325286952,0.030469340860422307,0.0,0.0,0.8304117499190486,0.0190091731879356
710,714,0.009873474571383708,0.0,0.0,0.0,0.0,6.23250455373713e-05,6.420038307892106e-05
710,1079,0.14940506179031052,0.0,0.0,0.0,0.0,8.291529362183275e-05,0.0005120229160676722
710,1080,0.5442058172334914,0.010077885504323921,0.0,0.0,0.0,0.0007514703225458579,0.004964826939638621
710,1081,0.8512826435695496,0.02026863437070356,0.01013431718535178,0.0,0.0,0.0013401733943301615,0.006974231480064781
710,1084,0.0989457603073263,0.0,0.0,0.0,0.0,0.00033033168749538615,0.0007239080051782946
710,1085,0.5137394224931303,0.010073322009669221,0.0,0.0,0.0,0.0045790676092485535,0.0016081878879521175
710,1088,0.7602693329977736,0.010003543855233865,0.0,0.0,0.0,0.0062820965706298455,0.0034450265763628
710,1126,0.3296969696969697,0.010303030303030302,0.0,0.0,0.0,0.0,0.0
710,1127,0.4550688136308795,0.010112640302908432,0.0,0.0,0.0,0.0,0.004818546066212126
710,1128,0.07973126592243356,0.0,0.0,0.0,0.0,4.376532560420992e-05,0.00022496875196223603
710,1132,0.3087395525133746,0.010291318417112484,0.0,0.0,0.0,0.0,0.0009691290695129641
710,1133,0.05975615206010178,0.0,0.0,0.0,0.0,4.0037214650034776e-05,0.00020381072524819235
714,652,0.02,0.0,0.0,0.0,0.0,0.0,0.0
714,658,0.01997009441314895,0.0,0.0,0.0,0.0,2.9905586851050603e-05,0.0
714,661,0.01,0.0,0.0,0.0,0.0,0.0,0.0
714,710,0.06911432199968598,0.0,0.0,0.0,0.0,0.0004362753187615965,0.0004494026815524448
714,1079,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
714,1080,0.02,0.0,0.0,0.0,0.0,0.0,0.0
714,1081,0.03,0.0,0.0,0.0,0.0,0.0,0.0
714,1085,0.019989441551652217,0.0,0.0,0.0,0.0,1.05584483477833e-05,0.0
714,1088,0.019990050178834533,0.0,0.0,0.0,0.0,9.949821165457229e-06,0.0
714,1126,0.02,0.0,0.0,0.0,0.0,0.0,0.0
714,1127,0.03,0.0,0.0,0.0,0.0,0.0,0.0
714,1132,0.02,0.0,0.0,0.0,0.0,0.0,0.0
736,652,0.01,0.0,0.0,0.0,0.0,0.0,0.0
736,658,0.01,0.0,0.0,0.0,0.0,0.0,0.0
736,690,0.06590021679376283,0.0,0.0,0.0,0.0,0.003576642886443983,0.0005231403197931794
736,710,0.05,0.0,0.0,0.0,0.0,0.0,0.0
736,1079,0.01,0.0,0.0,0.0,0.0,0.0,0.0
736,1080,0.01,0.0,0.0,0.0,0.0,0.0,0.0
736,1081,0.02,0.0,0.0,0.0,0.0,0.0,0.0
736,1085,0.01,0.0,0.0,0.0,0.0,0.0,0.0
736,1088,0.02,0.0,0.0,0.0,0.0,0.0,0.0
736,1126,0.02,0.0,0.0,0.0,0.0,0.0,0.0
736,1127,0.03,0.0,0.0,0.0,0.0,0.0,0.0
736,1132,0.02,0.0,0.0,0.0,0.0,0.0,0.0
741,652,0.01,0.0,0.0,0.0,0.0,0.0,0.0
741,658,0.01,0.0,0.0,0.0,0.0,0.0,0.0
741,690,0.08430664280098517,0.0,0.0,0.0,0.0,0.005025742104056552,0.0006676150949583041
741,710,0.07,0.0,0.0,0.0,0.0,0.0,0.0
741,1079,0.01,0.0,0.0,0.0,0.0,0.0,0.0
741,1080,0.02,0.0,0.0,0.0,0.0,0.0,0.0
741,1081,0.02,0.0,0.0,0.0,0.0,0.0,0.0
741,1085,0.01,0.0,0.0,0.0,0.0,0.0,0.0
741,1088,0.02,0.0,0.0,0.0,0.0,0.0,0.0
741,1126,0.03,0.0,0.0,0.0,0.0,0.0,0.0
741,1127,0.04,0.0,0.0,0.0,0.0,0.0,0.0
741,1128,0.01,0.0,0.0,0.0,0.0,0.0,0.0
741,1132,0.03,0.0,0.0,0.0,0.0,0.0,0.0
741,1133,0.01,0.0,0.0,0.0,0.0,0.0,0.0
759,690,0.04773642936715077,0.0,0.0,0.0,0.0,0.0018419178319913595,0.00042165280085789216
759,710,0.02,0.0,0.0,0.0,0.0,0.0,0.0
759,1081,0.01,0.0,0.0,0.0,0.0,0.0,0.0
759,1088,0.01,0.0,0.0,0.0,0.0,0.0,0.0
759,1126,0.01,0.0,0.0,0.0,0.0,0.0,0.0
759,1127,0.01,0.0,0.0,0.0,0.0,0.0,0.0
759,1132,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1079,649,0.02973755216506653,0.0,0.0,0.0,0.0,7.528064903061392e-05,0.00018716718590285126
1079,652,0.19803521601749302,0.0,0.0,0.0,0.0,0.0006758583607258165,0.001288925621781207
1079,658,0.04965204670630774,0.0,0.0,0.0,0.0,0.00016119635905477659,0.0001867569346374864
1079,660,0.01938503638790815,0.0,0.0,0.0,0.0,0.0005067704152849187,0.000108193196806927
1079,661,0.049466676944837217,0.0,0.0,0.0,0.0,0.00027192585162885767,0.00026139720353391473
1079,663,0.019854700802749373,0.0,0.0,0.0,0.0,4.575713987278885e-05,9.954205737783822e-05
1079,710,0.06972236216881157,0.0,0.0,0.0,0.0,3.869380369018849e-05,0.0002389440274982463
1079,1079,0.08397044060292601,0.015267352836895634,0.0,0.0,0.0,0.04962620019436546,0.001136006365812882
1079,1080,0.2948931767359967,0.0,0.0,0.0,0.0,0.02227183531809606,0.002834987945907204
1079,1081,0.3764156580352285,0.009651683539364832,0.0,0.0,0.0,0.020641517377981856,0.00329114104742485
1079,1084,0.02885809404152555,0.0,0.0,0.0,0.0,0.0009140988573392148,0.00022780710113523984
1079,1085,0.08848199464124512,0.0,0.0,0.0,0.0,0.0010658376767525208,0.00045216768200232756
1079,1088,0.07951972217600511,0.0,0.0,0.0,0.0,0.0001660309159306241,0.0003142469080641939
1079,1126,0.09948578699741364,0.0,0.0,0.0,0.0,0.0,0.0005142130025863334
1079,1127,0.06960809360915213,0.0,0.0,0.0,0.0,0.0,0.00039190639084786544
1079,1128,0.019872519482657586,0.0,0.0,0.0,0.0,1.3395336685320018e-05,0.00011408518065708772
1079,1132,0.059612666600045425,0.0,0.0,0.0,0.0,0.0,0.00038733339995455213
1079,1133,0.01984644819802853,0.0,0.0,0.0,0.0,1.5827693675650086e-05,0.00013772410829581314
1080,649,0.11810145919830005,0.0,0.0,0.0,0.0,0.0008372177883060602,0.0010613230133939171
1080,652,0.9416318056975308,0.020034719270160237,0.010017359635080115,0.0,0.0,0.009286312835423213,0.009029802561805366
1080,658,0.2071732469406304,0.0,0.0,0.0,0.0,0.0018834616915386706,0.0009432913678308815
1080,660,0.07408301067286578,0.0,0.0,0.0,0.0,0.005263073892896032,0.0006539154342382162
1080,661,0.20507705387892794,0.0,0.0,0.0,0.0,0.003156893104275317,0.0017660530167968183
1080,663,0.08870281463042133,0.0,0.0,0.0,0.0,0.000572450540649047,0.0007247348289296047
1080,710,0.3192546703697367,0.010298537753862476,0.0,0.0,0.0,0.00044679187640089824,0.0
1080,1079,0.4144887428567065,0.009420198701288785,0.0,0.0,0.0,0.03201576326976306,0.0040752951722416025
1080,1080,0.8159720247364888,0.16014404223800235,0.02287772031971461,0.0,0.0,0.499570415289946,0.011435797415849715
1080,1081,1.514702173536577,0.01761281597135554,0.00880640798567777,0.07045126388542218,0.0,0.22769102343506184,0.020736315185906268
1080,1084,0.12888966170623636,0.0,0.0,0.0,0.0,0.009973647122321868,0.0011366911714417848
1080,1085,0.3962712930093014,0.009906782325232536,0.0,0.0,0.0,0.011952617841725523,0.0018693068237404765
1080,1088,0.3667021708467875,0.010186171412410764,0.0,0.0,0.0,0.0019223710022772949,0.0011892867385243928
1080,1126,0.2985556811217412,0.010295023486956588,0.0,0.0,0.0,0.0,0.0011492953913023185
1080,1127,0.19919258497304296,0.0,0.0,0.0,0.0,0.0,0.0008074150269569702
1080,1128,0.04976704836283116,0.0,0.0,0.0,0.0,2.725876553913345e-05,0.0002056928716297349
1080,1132,0.15925502687989332,0.0,0.0,0.0,0.0,0.0,0.0007449731201066845
1080,1133,0.03978425819190911,0.0,0.0,0.0,0.0,2.4770679765380688e-05,0.0001909711283255314
1081,649,0.11823279255925552,0.0,0.0,0.0,0.0,0.0007590330391545983,0.0010081744015898284
1081,652,0.8450003658921322,0.010059528165382524,0.0,0.0,0.0,0.007400386392225113,0.0075397195502600765
1081,658,0.17776839811212836,0.0,0.0,0.0,0.0,0.0014635825638236984,0.0007680193240479386
1081,660,0.06525514243770374,0.0,0.0,0.0,0.0,0.004198316108726685,0.0005465414535695859
1081,661,0.1761059546863942,0.0,0.0,0.0,0.0,0.0024550277021719853,0.0014390176114337802
1081,663,0.07893736837307679,0.0,0.0,0.0,0.0,0.00045675132656403447,0.0006058803003591262
1081,710,0.31920230840392894,0.01029684865819126,0.0,0.0,0.0,0.0005008429378796642,0.0
1081,1079,0.3387243952161912,0.009677839863319751,0.0,0.0,0.0,0.018627710804520168,0.002970054115968759
1081,1080,0.9867187452339684,0.017619977593463704,0.0,0.044049943983659315,0.0,0.14812157976151866,0.013489753427390644
1081,1081,1.0798288634831164,0.21292400125019192,0.030417714464313145,0.0,0.0,0.6616826692582061,0.015146751544171775
1081,1084,0.1276171150106916,0.0,0.0,0.0,0.0,0.01118292221185738,0.0011999627774510436
1081,1085,0.4043050032682708,0.009861097640689534,0.0,0.0,0.0,0.013801667901496359,0.002032231189543248
1081,1088,0.37661995575755625,0.010178917723177196,0.0,0.0,0.0,0.002211959776267664,0.0009891667429990751
1081,1126,0.2392106664781121,0.009967111103254671,0.0,0.0,0.0,0.0,0.0008222224186331673
1081,1127,0.14946277817466597,0.0,0.0,0.0,0.0,0.0,0.000537221825334
1081,1128,0.0398539352212319,0.0,0.0,0.0,0.0,0.0,0.00014606477876808605
1081,1132,0.1294629805790821,0.0,0.0,0.0,0.0,0.0,0.0005370194209179113
1081,1133,0.029858337484637107,0.0,0.0,0.0,0.0,1.3292984522343042e-05,0.00012836953084055243
