ptaz,ataz,da,s2,s3,wt,dt,wk,bk
649,649,0.6471983779719026,0.5393319816432522,0.09588124118102256,0.0,0.0,2.9616376291311464,0.025444450072676258
649,652,2.773964773773524,2.2151805027975624,1.9158317862032967,0.0,0.0,1.430248379328524,0.13690183789709182
649,658,0.00944894883049136,0.00944894883049136,0.0,0.0,0.0,9.459883944809452e-05,0.00011038349956918465
649,660,0.012357853508726112,0.012357853508726112,0.012357853508726112,0.0,0.0,0.0007339607523380772,0.00039823872148359013
649,661,0.03553922489372662,0.023692816595817748,0.023692816595817748,0.0,0.0,0.0019790468609987566,0.0010590550536391124
649,663,0.1660418290885143,0.13490898613441782,0.11415375749835358,0.0,0.0,0.06493776923727332,0.007081098041440984
649,710,0.038205759999999984,0.038205759999999984,0.038205759999999984,0.0,0.0,0.0,0.0
649,714,0.00955144,0.00955144,0.0,0.0,0.0,0.0,0.0
649,1079,0.02511574612007491,0.02511574612007491,0.02511574612007491,0.0,0.0,0.0005505510911894787,0.0005137305485858306
649,1080,0.24703968871863394,0.211748304615972,0.1882207152141974,0.0,0.0,0.014631030270169397,0.006961061181027412
649,1081,0.13110150545513527,0.10726486809965607,0.09534654942191656,0.0,0.0,0.006766037679824433,0.0033728793434674807
649,1084,0.023500458457462597,0.011750229228731295,0.011750229228731295,0.0,0.0,0.00047700300055015594,0.0002792800845247022
649,1085,0.012654754077438015,0.012654754077438015,0.012654754077438015,0.0,0.0,0.0001339102694423604,0.0001075874982435888
649,1088,0.009519452899015029,0.009519452899015029,0.0,0.0,0.0,0.0,6.397420196994223e-05
649,1126,0.012735253333333332,0.012735253333333332,0.012735253333333332,0.0,0.0,0.0,0.0
649,1127,0.012735253333333332,0.012735253333333332,0.012735253333333332,0.0,0.0,0.0,0.0
649,1132,0.02547050666666667,0.02547050666666667,0.02547050666666667,0.0,0.0,0.0,0.0
652,649,0.7527329119985742,0.6021863295988592,0.5236402866077035,0.0,0.0,0.38911160692661423,0.03724534486824844
652,652,1.4171198391776203,1.1839892186844445,0.20955561392645036,0.0,0.0,6.491028504163876,0.055766664047609986
652,658,0.008267203503047715,0.008267203503047715,0.008267203503047715,0.0,0.0,9.590897436212078e-05,0.00015592051649473987
652,660,0.01445203041472403,0.01445203041472403,0.007226015207362015,0.0,0.0,0.001023929865645581,0.00042615409754434737
652,661,0.030520010267504564,0.030520010267504564,0.022890007700628424,0.0,0.0,0.002614814961293366,0.0011421968030691006
652,663,0.11260948232251508,0.0914952043870435,0.07741901909672916,0.0,0.0,0.03327283680295956,0.0046348173907526154
652,710,0.0313168,0.0313168,0.0313168,0.0,0.0,0.0,0.0
652,714,0.008351146666666667,0.008351146666666667,0.008351146666666667,0.0,0.0,0.0,0.0
652,1079,0.03201195088018065,0.024008963160135482,0.024008963160135482,0.0,0.0,0.0008123560139835228,0.0005814467855648897
652,1080,0.269250416510296,0.2230932022513881,0.1923217260787828,0.0,0.0,0.02150834972847976,0.007849345431053234
652,1081,0.13918269465962366,0.11598557888301972,0.1005208350319504,0.0,0.0,0.010018343421478466,0.0038307880039278337
652,1084,0.016367890228571016,0.016367890228571016,0.016367890228571016,0.0,0.0,0.0006922973988174102,0.00031091191546954363
652,1085,0.014913947536375247,0.014913947536375247,0.007456973768187623,0.0,0.0,0.0001826987179701618,0.00011259244109171787
652,1088,0.008321053083545324,0.008321053083545324,0.008321053083545324,0.0,0.0,0.0,9.028074936402036e-05
652,1126,0.015032064,0.015032064,0.0075160320000000015,0.0,0.0,0.0,0.0
652,1127,0.014614506666666669,0.014614506666666669,0.014614506666666669,0.0,0.0,0.0,0.0
652,1128,0.00626336,0.00626336,0.0,0.0,0.0,0.0,0.0
652,1132,0.02505344,0.02505344,0.02505344,0.0,0.0,0.0,0.0
658,649,0.02701776943494931,0.02701776943494931,0.02701776943494931,0.0,0.0,0.000405735549880656,0.000473436145271404
658,652,0.05272079790461127,0.03954059842845845,0.03954059842845845,0.0,0.0,0.0005096844066557494,0.0008286008318160709
658,658,0.01384298315535285,0.01384298315535285,0.0,0.0,0.0,0.06393875380863416,0.0005493198806601486
