ptaz,ataz,da,s2,s3,wt,dt,wk,bk
1085,1127,0.12910953092445368,0.009931502378804129,0.0,0.0,0.0,0.0,0.0009589666967422528
1085,1128,0.019825903775064203,0.0,0.0,0.0,0.0,3.326784786919828e-05,0.00014082837706659948
1085,1132,0.15856723482987187,0.009910452176866992,0.0,0.0,0.0,0.00016784212789456259,0.0013544708653666865
1085,1133,0.009896419633343378,0.0,0.0,0.0,0.0,1.9451854362861247e-05,8.412851229376637e-05
1088,649,0.06959467734125077,0.00994209676303582,0.0,0.0,0.0,0.0,0.00046322589571344406
1088,652,0.4272676053315265,0.029809367813827432,0.009936455937942476,0.0,0.0,0.0,0.002986570916703513
1088,658,0.29105327419689825,0.01877763059334829,0.0,0.0,0.0,0.014563626437104887,0.005605468772648576
1088,660,0.04928225400202752,0.0,0.0,0.0,0.0,0.000300993279073143,0.0004167527188993451
1088,661,0.1187667759291584,0.009897231327429866,0.0,0.0,0.0,0.00037141263734377633,0.0009645801060679807
1088,663,0.05945585324230315,0.0,0.0,0.0,0.0,0.00010658033732203348,0.00043756642037481164
1088,690,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1088,710,0.35284953505264,0.01960275194736889,0.0,0.0,0.0,0.004908988326161893,0.002638724673829237
1088,1079,0.1485827677720637,0.00990551785147092,0.0,0.0,0.0,0.0005294557678352271,0.0009822586086300456
1088,1080,0.5724946720783679,0.029611793383363876,0.009870597794454624,0.0,0.0,0.004994339421816657,0.0030285973219968355
1088,1081,0.6316042682414639,0.039475266765091485,0.009868816691272871,0.0,0.0,0.006293142254087205,0.002758506048084885
1088,1084,0.11693837100598868,0.009744864250499054,0.0,0.0,0.0,0.0025714514040510463,0.0007453133394611781
1088,1085,0.3475802659473286,0.01878812248363939,0.0,0.0,0.0,0.01947265272633066,0.004158958842700993
1088,1088,0.3418933419972335,0.06837866839944666,0.0056982223666205535,0.0,0.0,0.4147241920605952,0.00930557517610392
1088,1126,0.3,0.029999999999999995,0.009999999999999998,0.0,0.0,0.0,0.0
1088,1127,0.5274033619379506,0.03980402731607174,0.009951006829017934,0.0,0.0,0.0,0.002841603916959534
1088,1128,0.06965034039289368,0.009950048627556244,0.0,0.0,0.0,0.0,0.0003996109795500608
1088,1132,0.6562711438758683,0.049717510899687005,0.009943502179937398,0.0,0.0,0.0,0.004067843044507136
1088,1133,0.049657738801980815,0.0,0.0,0.0,0.0,4.09189435964525e-05,0.00030134225442274217
1126,649,0.02,0.0,0.0,0.0,0.0,0.0,0.0
1126,652,0.11,0.01,0.0,0.0,0.0,0.0,0.0
1126,658,0.029999999999999995,0.0,0.0,0.0,0.0,0.0,0.0
1126,660,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1126,661,0.02,0.0,0.0,0.0,0.0,0.0,0.0
1126,663,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1126,710,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1126,1079,0.05951754199325681,0.0,0.0,0.0,0.0,0.0,0.0004824580067431874
1126,1080,0.13918770001720235,0.00994197857265731,0.0,0.0,0.0,0.0,0.0008703214101403456
1126,1081,0.12933071023233678,0.00994851617171822,0.0,0.0,0.0,0.0,0.0007207735959450233
1126,1084,0.01990461447454818,0.0,0.0,0.0,0.0,0.0,9.538552545182431e-05
1126,1085,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1126,1088,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1126,1126,0.6158520329222896,0.11974900640155632,0.017107000914508043,0.0,0.0,0.7504532999191728,0.01683865984247379
1126,1127,1.2453505829174425,0.06654545099558852,0.019012985998739573,0.0,0.0,0.0463239175456612,0.02276706254256837
1126,1128,0.11576937408612925,0.009647447840510769,0.0,0.0,0.0,0.0029492322591575387,0.0016339458142025508
1126,1132,1.0977428299435883,0.05880765160412079,0.019602550534706928,0.0,0.0,0.011033994642597456,0.012812973274987104
1126,1133,0.0782389510889067,0.0,0.0,0.0,0.0,0.0009626787876273207,0.0007983701234659924
1127,649,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1127,652,0.06,0.01,0.0,0.0,0.0,0.0,0.0
1127,658,0.019889524390191645,0.0,0.0,0.0,0.0,0.0,0.00011047560980835187
1127,661,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1127,663,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1127,710,0.05,0.0,0.0,0.0,0.0,0.0,0.0
1127,1079,0.029737421938502963,0.0,0.0,0.0,0.0,0.0,0.00026257806149704993
1127,1080,0.06955781692010496,0.009936830988586422,0.0,0.0,0.0,0.0,0.0005053520913086557
1127,1081,0.05966367194747405,0.009943945324579009,0.0,0.0,0.0,0.0,0.0003923827279469355
1127,1084,0.0098015425636963,0.0,0.0,0.0,0.0,0.0,0.00019845743630370237
1127,1085,0.029777519162937388,0.0,0.0,0.0,0.0,0.0,0.00022248083706259345
1127,1088,0.029840843938004305,0.0,0.0,0.0,0.0,0.0,0.00015915606199570081
1127,1126,0.5038441289665988,0.028519478998109363,0.009506492999369787,0.0,0.0,0.018860452143590608,0.009269446892331392
