ptaz,ataz,da,s2,s3,wt,dt,wk,bk
649,649,1.4910800215315247,0.29641952235265256,0.0359296390730488,0.0,0.0,0.4954538314341184,0.011116985608655428
649,652,3.693525384922235,0.19542462354085888,0.029313693531128837,0.0,0.0,0.12139012801628465,0.030346169989492057
649,658,1.5213007931081046,0.10142005287387364,0.020284010574774736,0.0,0.0,0.0017282707150973555,0.005266872728149549
649,660,0.3561535323537026,0.02035163042021158,0.0,0.0,0.0,0.0014458942317971855,0.0020489429942885137
649,661,1.2256848734866792,0.0803727785892905,0.010046597323661312,0.0,0.0,0.0057956741183875105,0.008100076481980861
649,663,0.23271858807577575,0.009696607836490652,0.0,0.0,0.0,0.005903532411911339,0.0016812716758222044
649,710,0.08000000000000003,0.010000000000000002,0.0,0.0,0.0,0.0,0.0
649,714,0.01,0.0,0.0,0.0,0.0,0.0,0.0
649,1079,0.8738828588525842,0.0609685715478547,0.010161428591309116,0.0,0.0,0.0014510040176762367,0.003536136990575596
649,1080,0.16837645388578626,0.009904497287399193,0.0,0.0,0.0,0.0007665507010615034,0.0009524981257530572
649,1081,0.2279567528882637,0.00991116316905494,0.0,0.0,0.0,0.000926214039448326,0.0012058699032329676
649,1084,0.3675498297690505,0.020419434987169468,0.0,0.0,0.0,0.0008029414465519955,0.0012277937972282418
649,1085,0.8164000133159457,0.0612300009986959,0.010205000166449322,0.0,0.0,0.0006987622993239119,0.0014662232195854026
649,1088,0.9361715105624944,0.08140621830978209,0.01017577728872276,0.0,0.0,0.0,0.002246493839001832
649,1126,0.20869565217391306,0.020869565217391303,0.010434782608695651,0.0,0.0,0.0,0.0
649,1127,0.1,0.01,0.0,0.0,0.0,0.0,0.0
649,1128,0.03,0.0,0.0,0.0,0.0,0.0,0.0
649,1132,0.09,0.01,0.0,0.0,0.0,0.0,0.0
649,1133,0.01,0.0,0.0,0.0,0.0,0.0,0.0
652,649,1.3563850228484902,0.0683071594240247,0.009758165632003532,0.0,0.0,0.04444012057598625,0.011109531519494634
652,652,2.076069487109506,0.4134164346624991,0.053923882782065086,0.0,0.0,0.6910836704553153,0.015506524990613781
652,658,1.103674761042572,0.08100365218661074,0.010125456523326342,0.0,0.0,0.000990518251129963,0.004205611996361474
652,660,0.2961231239342353,0.02042228440925761,0.0,0.0,0.0,0.001655311296284076,0.0017992803602229464
652,661,1.0066687565580956,0.06040012539348572,0.010066687565580957,0.0,0.0,0.006009072594396974,0.006855357888440167
652,663,0.16575677810192885,0.009750398711878171,0.0,0.0,0.0,0.003294336004609929,0.0011984871815830945
652,710,0.05999999999999999,0.009999999999999995,0.0,0.0,0.0,0.0,0.0
652,1079,0.7149742208171971,0.050350297240647664,0.010070059448129536,0.0,0.0,0.0016050508014185756,0.003000371692607645
652,1080,0.13843274542364525,0.009888053244546084,0.0,0.0,0.0,0.0008597518607045702,0.0008194494711041568
652,1081,0.1781310921152339,0.009896171784179664,0.0,0.0,0.0,0.0009870324813282586,0.0009857036192581566
652,1084,0.307510660325278,0.02050071068835185,0.0,0.0,0.0,0.0009151885544561967,0.0010734404319141485
652,1085,0.6673189878821297,0.0505544687789492,0.010110893755789836,0.0,0.0,0.0007724215222319668,0.0012432280608996268
652,1088,0.6774281380639429,0.06066520639378591,0.010110867732297652,0.0,0.0,0.0,0.0017957878099738036
652,1126,0.16,0.02,0.0,0.0,0.0,0.0,0.0
652,1127,0.08,0.01,0.0,0.0,0.0,0.0,0.0
652,1128,0.03,0.0,0.0,0.0,0.0,0.0,0.0
652,1132,0.07,0.01,0.0,0.0,0.0,0.0,0.0
658,649,0.06970323633877139,0.009957605191253056,0.0,0.0,0.0,8.379494376229517e-05,0.0002553635262133088
658,652,0.13939378480445933,0.009956698914604241,0.0,0.0,0.0,0.0001238147813912454,0.0005257014995451841
658,658,0.3873070489024866,0.08106426604935763,0.009007140672150846,0.0,0.0,0.1297110889162285,0.002910455459776751
658,660,0.07845288807313046,0.0,0.0,0.0,0.0,0.0011819496262505773,0.000365162300618966
658,661,0.18788681772967056,0.00988877988050898,0.0,0.0,0.0,0.00140830300158054,0.0008160993882399
658,663,0.01983197062440316,0.0,0.0,0.0,0.0,8.769445658047576e-05,8.033491901636616e-05
658,710,0.049641459264035015,0.0,0.0,0.0,0.0,0.00021969509468863145,0.00013884564127637024
658,1079,0.15932997090205014,0.009958123181378136,0.0,0.0,0.0,0.00033334753462250263,0.00037855838194913424
658,1080,0.02975537928897962,0.0,0.0,0.0,0.0,0.00016407460535169236,8.054610566868658e-05
658,1081,0.039699784348241215,0.0,0.0,0.0,0.0,0.00019824560804022374,0.00010197004371856848
658,1084,0.08918499176352435,0.009909443529280486,0.0,0.0,0.0,0.0006754028814962709,0.00023016182569883466
658,1085,0.3614826558585259,0.020082369769918115,0.0,0.0,0.0,0.006741976070290376,0.001692998301265616
658,1088,0.5656795070318252,0.029772605633253964,0.0,0.0,0.0,0.0105046852321078,0.004043202102812828
658,1126,0.04,0.0,0.0,0.0,0.0,0.0,0.0
658,1127,0.03992317281737336,0.0,0.0,0.0,0.0,0.0,7.682718262663757e-05
658,1128,0.009980219985091505,0.0,0.0,0.0,0.0,0.0,1.9780014908496804e-05
658,1132,0.03991047517210639,0.0,0.0,0.0,0.0,0.0,8.952482789361532e-05
660,649,0.039628459507659135,0.0,0.0,0.0,0.0,0.0001537148141678743,0.00021782567817298315
660,652,0.06924430807513911,0.0,0.0,0.0,0.0,0.0003620993460621428,0.0003935925787987701
660,658,0.16671238715540224,0.009806611009141309,0.0,0.0,0.0,0.0026593866590637933,0.0008216151763926718
660,660,0.0375642063441832,0.0093910515860458,0.0,0.0,0.0,0.012758467762251976,0.0002862743075190237
660,661,0.07751265069077505,0.0,0.0,0.0,0.0,0.0019773443553167845,0.0005100049539081804
660,663,0.00987832018400185,0.0,0.0,0.0,0.0,7.025892387704392e-05,5.1420892121110084e-05
