id,from_node,to_node,link_type,length,label,fhwa_fc,ab_ln,ba_ln,area_type,ff_speed,bike_class,ab_gain,ba_gain,ab_ivt,ba_ivt,wait
8746,8194,17451,TWO LANE,0.057076,ALLEY,19,1,1,3,18,0,3.1884386157739755,0.0,0,0,0
8747,8250,8306,TWO LANE,0.044539,ALLEY,19,1,1,3,18,0,3.924670181875001,0.0,0,0,0
8748,8165,8124,TWO LANE,0.058372,ALLEY,19,1,1,4,16,0,0.0,5.69627666723801,0,0,0
8749,8023,7966,TWO LANE,0.058551,ALLEY,19,1,1,3,18,0,0.0,10.762127052767,0,0,0
8750,8060,8023,TWO LANE,0.05838,ALLEY,19,1,1,3,18,0,0.0,0.04479265588500425,0,0,0
8751,8096,8060,TWO LANE,0.035031,ALLEY,19,1,1,3,18,0,4.501480442958012,0.0,0,0,0
8752,7914,7990,TWO LANE,0.071371,ALLEY,19,1,1,4,16,0,0.0,23.882245141377012,0,0,0
8753,6759,6902,TWO LANE,0.169624,GROVE ACRE AVE,19,1,1,2,19,0,0.0,13.312717748127014,0,0,0
8754,6530,6596,TWO LANE,0.06418599999999999,BALBOA AVE,19,1,1,2,19,0,5.4634712499582,0.0,0,0,0
8755,6893,6862,TWO LANE,0.035447,OCEAN VIEW BLVD,17,1,1,3,23,0,4.3989197788589,0.0,0,0,0
8756,10158,9960,TWO LANE,0.299526,BRONCHO RD,19,1,1,2,19,0,0.0,43.260206387737995,0,0,0
8758,10341,10158,TWO LANE,0.098306,SAN CARLOS RD,19,1,1,2,19,0,0.0,10.783090366153004,0,0,0
8759,10143,10034,TWO LANE,0.226319,SAN CARLOS RD,19,1,1,2,19,0,0.0,28.93890921525201,0,0,0
8760,10438,10404,TWO LANE,0.27518,RODEO RD,19,1,1,1,21,0,32.891163362918604,0.0,0,0,0
8762,12019,17523,TWO LANE,0.034292,SCENIC RD,19,1,1,2,19,0,0.0,18.9696772517808,0,0,0
8763,9531,9452,TWO LANE,0.075677,OLD 17 MILE DR,19,1,1,2,19,0,0.0,2.043428696359598,0,0,0
8764,9248,9526,TWO LANE,0.19386,OAK KNOLL RD,19,1,1,2,19,0,0.0,0.8270684189685085,0,0,0
8765,9575,9408,TWO LANE,0.07815,FOREST LODGE RD,19,1,1,2,19,0,5.3683728996529965,0.0,0,0,0
8766,9582,9673,TWO LANE,0.011119,SLOAT RD,19,1,1,1,21,0,5.5820485112548965,0.0,0,0,0
8767,9592,9673,TWO LANE,0.039736,SAWMILL GULCH RD,19,1,1,2,19,0,0.0,22.661279192747102,0,0,0
8768,9516,9352,TWO LANE,0.118011,COYOTE RD,19,1,1,2,19,0,0.0,1.8075507456870241,0,0,0
8769,9575,9352,TWO LANE,0.09156,ORTEGA RD,19,1,1,2,19,0,0.0,34.86436808829001,0,0,0
8770,9764,9722,TWO LANE,0.057387,RANCHO RD,19,1,1,2,19,0,6.400281050074,0.0,0,0,0
8771,9678,17541,TWO LANE,0.144172,CONGRESS RD,19,1,1,1,21,0,0.0,19.506557094143005,0,0,0
8772,17541,9724,TWO LANE,0.075982,ORTEGA RD,19,1,1,2,19,0,0.0,7.135824268570985,0,0,0
8773,17541,17545,TWO LANE,0.015318,CONGRESS RD,19,1,1,1,21,0,0.0,0.6001640179649996,0,0,0
8774,9932,17545,TWO LANE,0.057055,OLD CONGRESS RD,19,1,1,1,21,0,6.630952589781003,0.0,0,0,0
8775,9678,9341,TWO LANE,0.23427,CONGRESS RD,19,1,1,1,21,0,1.3533414505290011,0.0,0,0,0
8776,17550,6880,TWO LANE,0.699549,SUNSET DR,19,1,1,1,21,2,0.0,40.375887565412704,0,0,0
8777,11757,17553,TWO LANE,0.137705,CAMINO REAL,19,1,1,2,19,0,6.797670379398994,0.0,0,0,0
8778,11967,11969,TWO LANE,0.062251,11TH AVE,19,1,1,2,19,0,0.0,15.956710955602006,0,0,0
8779,548,17557,TWO LANE,0.012149,WHITE RD,9,1,1,1,30,0,0.0,0.8818358574010006,0,0,0
8780,15864,17559,TWO LANE,0.420392,MARTINES RD,9,1,1,1,30,0,0.0,28.71843773549,0,0,0
8781,17559,17561,TWO LANE,0.006468,MARTINES RD,9,1,1,2,37,0,0.0,0.2954825954490019,0,0,0
8782,17562,14950,RAMP,0.471106,HWY 101 RAMP,77,1,0,2,27,0,28.871663912074993,0.0,0,0,0
8783,166,17565,TWO LANE,0.007771,ECHO VALLEY RD,9,1,1,1,30,0,0.0,3.770743142277013,0,0,0
8784,17566,15860,TWO LANE,0.009305,DUNBARTON RD,9,1,1,1,30,0,0.0,4.357165238989012,0,0,0
8785,17568,17569,TWO LANE,0.832846,SPENCE RD,9,1,1,1,30,0,13.911067031499996,0.0,0,0,0
8786,17570,17571,TWO LANE,0.027109,POTTER RD,9,1,1,1,30,0,0.0,1.8785256413336953,0,0,0
8787,17571,17573,TWO LANE,0.110563,POTTER RD,9,1,1,1,30,0,2.143551984171296,0.0,0,0,0
8788,17573,17575,TWO LANE,0.851027,POTTER RD,9,1,1,1,30,0,39.5090623790509,0.0,0,0,0
8790,17568,17579,TWO LANE,0.013898,SPENCE RD,9,1,1,1,30,0,0.0,0.00045681250070117585,0,0,0
8791,17570,17581,TWO LANE,0.013708,POTTER RD,9,1,1,1,30,0,1.2962461456539103,0.0,0,0,0
8792,15728,17583,TWO LANE,0.015626,ESPERANZA RD,9,1,1,1,30,0,0.0,0.5319675435539892,0,0,0
8793,17584,17585,TWO LANE,0.013548,SOMAVIA RD,9,1,1,1,30,0,0.44987896295990026,0.0,0,0,0
8794,17586,15948,TWO LANE,1.109491,FOLETTA RD,9,1,1,1,30,0,6.242449202249006,0.0,0,0,0
8795,15948,17589,TWO LANE,1.624808,BROOME RD,9,1,1,1,30,0,0.0,6.779560579714996,0,0,0
8796,17590,17591,TWO LANE,0.162867,OLD STAGE RD,7,1,1,1,48,0,0.0,8.190748259776996,0,0,0
8797,11869,11923,TWO LANE,0.172327,MISSION ST,19,1,1,1,21,0,0.0,18.818021759272995,0,0,0
8799,17596,14398,TWO LANE,0.416231,TIERRA GRANDE DR,9,1,1,1,30,0,230.16096100093802,0.0,0,0,0
8800,17598,14398,TWO LANE,0.025297,RANCHO ALTO,9,1,1,1,30,0,0.6181111173060003,0.0,0,0,0
8801,14630,16224,TWO LANE,2.324438,ARROYO SECO RD,6,1,1,1,48,0,47.69898462170204,0.0,0,0,0
8802,14665,14643,TWO LANE,0.288893,BITTERWATER RD,16,1,1,1,30,0,13.570234844379002,0.0,0,0,0
8803,13540,13616,TWO LANE,0.110228,DIVISION ST,17,1,1,3,20,0,1.1112433405999695,0.0,0,0,0
8804,15750,17607,TWO LANE,0.100251,CANAL ST,17,1,1,9,20,0,0.0,0.10658123987502677,0,0,0
8805,17607,13630,TWO LANE,0.000144,CANAL ST,19,1,1,9,15,0,0.0,0.0,0,0,0
8806,14772,17611,TWO LANE,0.145999,FRANCISCAN WAY,19,1,1,9,15,0,5.47646850425798,0.0,0,0,0
8807,17612,17613,TWO LANE,0.251898,INDUSTRIAL WAY,9,1,1,1,30,0,3.665838967471018,0.0,0,0,0
8808,13413,17615,TWO LANE,4.752083,BITTERWATER RD,6,1,1,1,48,0,277.15284993329396,0.0,0,0,0
8809,17616,15101,TWO LANE,1.103481,HUDSON RD,9,1,1,1,30,0,0.0,8.317892319886994,0,0,0
8810,17618,14471,TWO LANE,0.094597,DOUD RD,9,1,1,1,30,3,11.543063666876975,0.0,0,0,0
8811,14468,17618,TWO LANE,0.021448,DOUD RD,9,1,1,1,30,0,0.0,4.930433638765976,0,0,0
8812,15094,17618,TWO LANE,0.074445,DOUD RD,9,1,1,1,30,0,0.0,3.853595162939996,0,0,0
8813,12674,12689,TWO LANE,0.080839,ANDALUCIA DR,9,1,1,4,21,0,0.0,5.0314204899349875,0,0,0
8814,6069,17627,TWO LANE,0.142088,CAMP ST,9,1,1,1,30,0,0.0,36.708926904232015,0,0,0
8815,6110,6026,TWO LANE,0.135193,CHAPEL HILL,9,1,1,1,30,0,0.0,13.596842608114002,0,0,0
8816,6167,6205,TWO LANE,0.086691,B ST,9,1,1,1,30,0,17.571662041770992,0.0,0,0,0
8817,17632,11591,TWO LANE,0.039374,JUNIPERO AVE,19,1,1,2,19,0,29.157127921036988,0.0,0,0,0
8818,17634,17635,TWO LANE,0.000144,SAN CARLOS ST,19,1,1,2,19,0,0.0,0.0,0,0,0
8819,17635,11707,TWO LANE,0.065784,SAN CARLOS ST,17,1,1,9,15,0,5.211817623749994,0.0,0,0,0
8820,17638,11672,TWO LANE,0.02434,JUNIPERO AVE,19,1,1,2,19,0,0.0,2.2112478421419723,0,0,0
8821,17640,17638,TWO LANE,0.015928,CAMINO DEL MONTE,17,1,1,2,23,0,0.0,0.7081720146910016,0,0,0
8822,17642,17643,TWO LANE,0.116279,ALLEY,19,1,1,2,19,0,16.459167160075992,0.0,0,0,0
8823,17228,9215,TWO LANE,0.078953,FOREST LODGE RD,19,1,1,2,19,0,0.0,8.085806538739007,0,0,0
8824,17646,17647,TWO LANE,0.008514,LASUEN DR,19,1,1,1,21,0,0.0,3.848082124404499,0,0,0
8825,17647,17649,TWO LANE,0.041108,RIO RD,17,1,1,3,23,0,23.790945218303797,0.0,0,0,0
8826,17650,17647,TWO LANE,0.069396,RIO RD,17,1,1,1,26,0,20.962221415963,0.0,0,0,0
8827,12591,17653,TWO LANE,0.09759,A EL RIO WAY,9,1,1,2,37,0,0.0,31.786415520616004,0,0,0
8828,17654,17655,TWO LANE,0.023384,HEATHER PL,19,1,1,3,18,0,0.0,6.2304469231240205,0,0,0
8829,17655,17657,TWO LANE,0.046938,HEATHER PL,19,1,1,3,18,0,0.0,1.9059469067829582,0,0,0
8830,17657,17659,TWO LANE,0.036242,BRENTWOOD PL,19,1,1,3,18,0,0.0,8.291484802727041,0,0,0
8832,17654,17663,TWO LANE,0.092386,REDWOOD LN,19,1,1,3,18,0,7.108703372985019,0.0,0,0,0
8833,17664,17657,TWO LANE,0.015117,HEATHER PL,19,1,1,3,18,0,1.965895725360042,0.0,0,0,0
8834,11583,11586,TWO LANE,0.048516,ALTA AVE,19,1,1,3,18,0,4.663892931200962,0.0,0,0,0
8835,11586,17669,TWO LANE,0.04667,ALTA AVE,19,1,1,4,16,0,6.49705020774303,0.0,0,0,0
8836,16100,17671,TWO LANE,0.998755,ARTICHOKE RD,9,1,1,1,30,0,0.0,0.22052779911069997,0,0,0
8837,12597,17673,TWO LANE,0.165538,CALLE DE LA VENT,9,1,1,2,37,0,0.0,59.94551450874599,0,0,0
8838,17674,12597,TWO LANE,0.251352,CALLE DE LA VENT,9,1,1,2,37,0,0.0,19.63718043850406,0,0,0
8839,12603,17674,TWO LANE,0.13207,CALLE DE LA VENT,9,1,1,9,26,0,20.995853454107078,0.0,0,0,0
8840,17678,12602,TWO LANE,0.034202,CALLE DE LOS OSI,9,1,1,2,37,0,14.533921489563,0.0,0,0,0
8841,12588,17678,TWO LANE,0.350593,CALLE DE LOS OSI,9,1,1,1,30,0,106.84759285193502,0.0,0,0,0
8842,17673,12602,TWO LANE,0.241537,CALLE DE QUIEN S,9,1,1,1,30,0,0.0,60.567129941125984,0,0,0
8843,17684,12599,TWO LANE,0.090779,CAMP STEFFANI RD,9,1,1,2,37,0,59.42630016897601,0.0,0,0,0
8844,368,17687,TWO LANE,0.233101,CANYON OAK RD,19,1,1,2,19,0,14.514316098271003,0.0,0,0,0
8845,17687,342,TWO LANE,0.189601,CANYON OAK RD,19,1,1,1,21,0,68.9053472884374,0.0,0,0,0
8846,342,361,TWO LANE,0.215028,CANYON OAK RD,19,1,1,2,19,0,0.0,67.8866303811864,0,0,0
8847,267,234,TWO LANE,1.141056,CASTROVILLE BLVD,6,1,1,1,48,0,141.2036099771812,0.0,0,0,0
8848,220,235,TWO LANE,0.025321,CASTROVILLE BLVD,6,1,1,1,32,2,0.0,16.48990500943205,0,0,0
8849,3879,3669,MULTILANE,0.024477,CENTRAL AVE,17,3,0,9,15,0,0.0051188030896014425,0.0,0,0,0
8850,17698,3879,MULTILANE,0.02728,CENTRAL AVE,17,3,0,9,15,0,0.0,0.01833507708069959,0,0,0
8851,3669,3898,TWO LANE,0.065021,CENTRAL AVE,17,1,1,9,15,0,0.0,0.23536481882350557,0,0,0
8852,3898,3908,TWO LANE,0.059761,CENTRAL AVE,17,1,1,9,15,0,0.0,0.48324504862299733,0,0,0
8853,3908,17705,TWO LANE,0.020838,CENTRAL AVE,17,1,1,9,15,0,0.0,0.11149353868380274,0,0,0
8854,17705,3924,TWO LANE,0.03933,CENTRAL AVE,17,1,1,9,15,0,0.0,0.018253726909094325,0,0,0
8855,3924,3622,TWO LANE,0.019873,CENTRAL AVE,17,1,1,9,15,0,0.0,0.009530485458704163,0,0,0
8856,3622,3735,TWO LANE,0.041128,CENTRAL AVE,17,1,1,9,15,0,0.0,0.01310363529229619,0,0,0
8857,3735,3759,TWO LANE,0.060321,CENTRAL AVE,17,1,1,4,20,3,0.0,0.07525516620140138,0,0,0
8858,3759,3771,TWO LANE,0.060102,CENTRAL AVE,17,1,1,4,20,3,0.0,0.31444970078349854,0,0,0
8859,3771,4308,TWO LANE,0.064215,CENTRAL AVE,17,1,1,4,20,3,0.0,0.08767358274280213,0,0,0
8860,4308,3811,TWO LANE,0.057404,CENTRAL AVE,17,1,1,4,20,3,0.0,0.15114861836279658,0,0,0
8861,3855,17721,TWO LANE,0.167019,CENTRAL AVE,17,1,1,3,23,3,0.0,3.504249367501302,0,0,0
8862,3811,3869,TWO LANE,0.121021,CENTRAL AVE,17,1,1,1,26,3,0.0,0.992509636666405,0,0,0
8863,3869,3903,TWO LANE,0.121252,CENTRAL AVE,17,1,1,4,20,3,0.0,0.9677291229326954,0,0,0
8864,3903,4245,TWO LANE,0.148575,CENTRAL AVE,17,1,1,4,20,3,0.0,1.5147276750699064,0,0,0
8865,4245,3855,TWO LANE,0.13078,CENTRAL AVE,17,1,1,4,20,3,0.0,1.417041763545896,0,0,0
8866,6958,6950,TWO LANE,0.034387,CENTRAL AVE,17,1,1,2,23,0,0.37792160755090265,0.0,0,0,0
8867,6972,6958,TWO LANE,0.024895,CENTRAL AVE,17,1,1,2,23,0,0.0,0.30254754494490044,0,0,0
8868,6986,6972,TWO LANE,0.027837,CENTRAL AVE,17,1,1,2,23,0,0.0,1.3229227441503042,0,0,0
8869,7004,6986,TWO LANE,0.029901,CENTRAL AVE,17,1,1,2,23,0,0.0,3.0444175239621956,0,0,0
8870,7016,7004,TWO LANE,0.032866,CENTRAL AVE,17,1,1,3,23,0,0.0,2.3207326573651983,0,0,0
8871,7024,7026,TWO LANE,0.037869,CENTRAL AVE,14,1,1,1,36,3,7.473296067846093,0.0,0,0,0
8872,7026,7016,TWO LANE,0.030551,CENTRAL AVE,17,1,1,1,26,0,1.0351621572740015,0.0,0,0,0
8873,7042,7024,TWO LANE,0.037076,CENTRAL AVE,14,1,1,1,36,3,1.5461789028540096,0.0,0,0,0
8874,7062,7042,TWO LANE,0.034855,CENTRAL AVE,14,1,1,1,36,0,4.625483134912997,0.0,0,0,0
8875,7080,7062,TWO LANE,0.028948,CENTRAL AVE,14,1,1,1,36,0,3.8634885953165963,0.0,0,0,0
8876,7094,7080,TWO LANE,0.029541,CENTRAL AVE,14,1,1,1,36,0,1.4698661844249017,0.0,0,0,0
8877,7122,7094,TWO LANE,0.027634,CENTRAL AVE,14,1,1,1,36,0,0.7805736671910068,0.0,0,0,0
8878,7144,7122,TWO LANE,0.03132,CENTRAL AVE,14,1,1,1,36,0,0.0,0.09322103865819997,0,0,0
8879,7160,7144,TWO LANE,0.030547,CENTRAL AVE,14,1,1,4,24,0,2.0440669823192934,0.0,0,0,0
8880,7178,7160,TWO LANE,0.029698,CENTRAL AVE,14,1,1,3,26,0,5.4477706668884025,0.0,0,0,0
8881,7190,7178,TWO LANE,0.029669,CENTRAL AVE,14,1,1,4,24,0,6.875140773342501,0.0,0,0,0
8882,7212,7190,TWO LANE,0.029954,CENTRAL AVE,14,1,1,4,24,0,1.0338323948575976,0.0,0,0,0
8883,7242,7212,TWO LANE,0.028535,CENTRAL AVE,14,1,1,4,24,0,0.0,0.5478402135251983,0,0,0
8884,7258,7242,TWO LANE,0.02846,CENTRAL AVE,14,1,1,1,36,0,0.0,11.514378344918704,0,0,0
8885,7449,7258,TWO LANE,0.030082,CENTRAL AVE,14,1,1,3,26,0,0.0,3.525459860253598,0,0,0
8886,7290,7449,TWO LANE,0.029646,CENTRAL AVE,14,1,1,4,24,0,0.3560321537530058,0.0,0,0,0
8887,7483,7290,TWO LANE,0.029076,CENTRAL AVE,14,1,1,4,24,0,0.0,0.6118847003448025,0,0,0
8888,7334,7483,TWO LANE,0.029646,CENTRAL AVE,14,1,1,4,24,0,0.4848157327006959,0.0,0,0,0
8889,7367,7334,TWO LANE,0.029152,CENTRAL AVE,14,1,1,4,24,0,0.0,1.8189960890241963,0,0,0
8890,7367,7362,TWO LANE,0.03184,CENTRAL AVE,14,1,1,3,26,0,0.0,10.150774257389699,0,0,0
8891,7821,7540,TWO LANE,0.118038,CENTRAL AVE,14,1,1,9,17,0,0.07130029633300694,0.0,0,0,0
8892,13365,16232,TWO LANE,0.901983,CENTRAL AVE,8,1,1,1,49,0,0.0,11.565491283346034,0,0,0
8893,16232,13368,TWO LANE,0.909172,CENTRAL AVE,8,1,1,1,49,0,26.02739909815199,0.0,0,0,0
8894,13368,13374,TWO LANE,1.551365,CENTRAL AVE,8,1,1,1,49,0,121.647291608996,0.0,0,0,0
8895,13374,13390,TWO LANE,0.99957,CENTRAL AVE,8,1,1,1,49,0,18.00176665539101,0.0,0,0,0
8896,13390,13397,TWO LANE,0.504201,CENTRAL AVE,8,1,1,1,49,0,0.0,29.782272699310965,0,0,0
8897,13397,13395,TWO LANE,0.497116,CENTRAL AVE,8,1,1,1,49,0,0.0,30.939747968058043,0,0,0
8898,13410,17795,TWO LANE,0.121672,CENTRAL AVE,8,1,1,1,49,0,0.0,7.547794051683013,0,0,0
8899,13395,13410,TWO LANE,1.721083,CENTRAL AVE,8,1,1,1,49,0,0.0,75.24340171513796,0,0,0
8900,7540,17799,TWO LANE,0.018144,CENTRAL AVE,14,1,1,4,24,0,0.0,1.6289746041687039,0,0,0
8901,11579,17801,TWO LANE,0.545994,CHUALAR RD,9,1,1,1,30,0,44.740228828168995,0.0,0,0,0
8902,17586,12237,TWO LANE,2.203757,CHUALAR RIVER RD,7,1,1,1,31,0,0.0,15.59587288403479,0,0,0
8903,17804,17650,TWO LANE,0.103519,RIO RD,17,1,1,1,26,0,0.0,3.874217431376401,0,0,0
8904,12078,17649,TWO LANE,0.048693,RIO RD,17,1,1,3,23,0,0.0,21.3453775941545,0,0,0
8905,17649,17646,TWO LANE,0.042586,RIO RD,17,1,1,1,26,0,0.0,19.942863093899298,0,0,0
8906,17646,17650,TWO LANE,0.072777,RIO RD,17,1,1,1,26,0,0.0,24.8103035403675,0,0,0
8907,17586,17813,TWO LANE,0.309966,CHUALAR RIVER RD,7,1,1,1,31,0,6.674318488814009,0.0,0,0,0
8908,17813,11652,TWO LANE,0.044166,CHUALAR RIVER RD,7,1,1,1,31,0,1.7790030932489884,0.0,0,0,0
8909,17816,17813,RAMP,0.228722,HWY 101 RAMP,77,1,0,1,36,0,0.26042067159801263,0.0,0,0,0
8910,17813,17819,RAMP,0.154911,HWY 101 RAMP,77,1,0,1,36,0,1.1759104691149957,0.0,0,0,0
8911,14854,13702,TWO LANE,0.48967,LOCKWOOD SAN LUC,9,1,1,1,30,0,0.0,54.573724901896014,0,0,0
8912,14847,14854,TWO LANE,0.060398,LOCKWOOD SAN LUC,9,1,1,1,30,0,0.0,4.871398445186969,0,0,0
8913,146,134,TWO LANE,0.863635,STRAWBERRY RD,9,1,1,1,30,0,0.0,166.23058969892998,0,0,0
8914,17826,146,TWO LANE,0.10332,STRAWBERRY RD,9,1,1,1,30,0,48.12198048188401,0.0,0,0,0
8915,152,14056,TWO LANE,1.484494,STRAWBERRY RD,9,1,1,1,30,0,0.0,135.7250654791288,0,0,0
8916,17830,134,TWO LANE,0.463183,STRAWBERRY RD,9,1,1,1,30,0,44.41278813079302,0.0,0,0,0
8917,152,17830,TWO LANE,0.406074,STRAWBERRY RD,9,1,1,2,37,0,57.68828504667499,0.0,0,0,0
8918,17834,17835,TWO LANE,0.844618,HWY 1,6,1,1,1,48,0,0.0,2.240721634991999,0,0,0
8919,17835,12482,TWO LANE,0.199917,HWY 1,6,1,1,1,48,0,0.0,1.5974420262140114,0,0,0
8920,16137,17839,TWO LANE,0.375586,HWY 1,6,1,1,1,48,0,92.14682841864098,0.0,0,0,0
8921,17839,12454,TWO LANE,0.017075,HWY 1,6,1,1,2,49,0,0.0,2.320532410788985,0,0,0
8922,12442,17839,TWO LANE,0.112737,LOWER WALDEN RD,9,1,1,1,30,0,0.0,43.347901872450024,0,0,0
8923,12455,16137,TWO LANE,0.889954,SPINDRIFT RD,9,1,1,1,30,0,0.0,79.297406154042,0,0,0
8924,12317,12286,TWO LANE,0.150918,HIGHLAND DR,9,1,1,1,30,0,0.0,74.07069519123101,0,0,0
8925,12325,12286,TWO LANE,0.169203,HIGHLAND DR,9,1,1,1,30,0,59.332584771583996,0.0,0,0,0
8926,12358,12317,TWO LANE,0.197938,HIGHLAND DR,9,1,1,1,30,0,0.0,102.46309395537202,0,0,0
8927,12270,12260,TWO LANE,0.326673,FERN CANYON RD,9,1,1,2,37,0,0.0,179.66325514585697,0,0,0
8928,17834,12963,TWO LANE,5.396224,HWY 1,6,1,1,1,48,0,24.429043446939005,0.0,0,0,0
8929,17856,17857,TWO LANE,0.546545,WEST GARZAS RD,9,1,1,2,37,0,17.915360258007013,0.0,0,0,0
8930,17856,17859,TWO LANE,0.572351,EAST GARZAS RD,9,1,1,1,30,0,47.847892981502014,0.0,0,0,0
8932,17862,17863,TWO LANE,0.72122,SKY RANCH RD,9,1,1,1,30,0,268.0596779650598,0.0,0,0,0
8933,17864,16024,TWO LANE,0.060566,HATTON AVE,7,1,1,2,17,3,0.0,2.302754269497399,0,0,0
8934,17866,17864,TWO LANE,0.057417,HATTON AVE,7,1,1,3,20,3,0.0,4.050468835305097,0,0,0
8935,17868,17869,TWO LANE,0.05826,LLANO AVE,9,1,1,1,30,0,0.0,3.6192440924058005,0,0,0
8936,17864,17871,TWO LANE,0.172268,RAILROAD AVE,9,1,1,4,21,0,8.234971464462603,0.0,0,0,0
8937,17872,17868,TWO LANE,0.059341,LLANO AVE,9,1,1,1,30,0,0.0,3.7630211337030914,0,0,0
8938,17871,17875,TWO LANE,0.058503,RAILROAD AVE,9,1,1,3,15,0,1.8542457440394031,0.0,0,0,0
8939,7972,17872,TWO LANE,0.061936,LLANO AVE,9,1,1,1,30,0,0.0,3.8895769694971136,0,0,0
8940,17875,17879,TWO LANE,0.059472,RAILROAD AVE,9,1,1,4,21,0,0.07959175610459113,0.0,0,0,0
8941,17879,8113,TWO LANE,0.064685,RAILROAD AVE,9,1,1,9,26,0,0.0,2.2087510176528014,0,0,0
8942,17882,7973,TWO LANE,0.062496,HATTON AVE,7,1,1,2,17,3,0.0,0.9461337812927013,0,0,0
8943,17884,17882,TWO LANE,0.059,HATTON AVE,7,1,1,3,20,3,4.349355622539406,0.0,0,0,0
8944,17866,17884,TWO LANE,0.059207,HATTON AVE,7,1,1,1,31,3,5.662122110682105,0.0,0,0,0
8945,17869,17889,TWO LANE,0.059062,LLANO AVE,9,1,1,1,30,0,0.0,3.3201445431847034,0,0,0
8946,17872,17882,TWO LANE,0.113302,FIRST ST,9,1,1,2,37,0,6.411025530397012,0.0,0,0,0
8947,17882,17879,TWO LANE,0.115286,FIRST ST,9,1,1,2,37,0,0.0,3.8931376039200103,0,0,0
8948,17868,17884,TWO LANE,0.114022,SECOND ST,9,1,1,3,15,0,5.824691041560698,0.0,0,0,0
8949,17884,17875,TWO LANE,0.114197,SECOND ST,9,1,1,4,21,0,0.37662626251480447,0.0,0,0,0
8950,17866,17869,TWO LANE,0.113442,THIRD ST,9,1,1,1,30,0,0.0,3.7818130232843927,0,0,0
8951,17871,17866,TWO LANE,0.114162,THIRD ST,9,1,1,3,15,0,0.0,4.184502629157507,0,0,0
8952,17889,17864,TWO LANE,0.112572,FOURTH ST,9,1,1,2,37,0,3.0514887311639995,0.0,0,0,0
8953,17889,17905,TWO LANE,0.153595,FIFTH ST,9,1,1,1,30,0,0.6680851533346015,0.0,0,0,0
8954,12129,12115,TWO LANE,0.252051,RANCHO SAN CARLO,9,1,1,1,30,0,0.0,26.073167956094494,0,0,0
8956,12160,12165,TWO LANE,0.136359,VALLEY GREENS DR,19,1,1,1,21,3,0.0,12.732084028989803,0,0,0
8957,12161,12123,TWO LANE,0.472171,CARMEL VALLEY RD,14,1,1,1,36,2,18.884015521353007,0.0,0,0,0
8958,12134,17908,TWO LANE,0.039943,VALLEY GREENS CI,9,1,1,1,30,0,0.0,2.7168391570646975,0,0,0
8959,17916,17917,TWO LANE,0.001272,COUNTRY CLUB DR,9,1,1,9,26,0,0.0,0.0,0,0,0
8960,17918,17916,TWO LANE,0.132865,COUNTRY CLUB DR,9,1,1,1,30,0,72.43777197489896,0.0,0,0,0
8961,17917,17921,TWO LANE,0.877429,COUNTRY CLUB DR,9,1,1,1,30,0,514.5154787799511,0.0,0,0,0
8962,284,282,TWO LANE,0.063468,ALLEN ST,9,1,1,1,30,0,0.0,3.431638081868499,0,0,0
8963,284,295,TWO LANE,0.060476,ALLEN ST,9,1,1,3,15,0,2.9124143555408004,0.0,0,0,0
8964,16059,9557,TWO LANE,0.259642,ANZA DR,9,1,1,2,37,0,14.617092653209,0.0,0,0,0
8965,9557,16057,TWO LANE,0.16121,ANZA DR,9,1,1,2,37,0,17.938826653589004,0.0,0,0,0
8966,28,41,TWO LANE,0.074366,BARDUE ST,9,1,1,1,30,0,10.779510958613002,0.0,0,0,0
8967,16731,17933,TWO LANE,0.306279,BERTA VIEWS DR,19,1,1,2,19,0,141.46977522241798,0.0,0,0,0
8968,382,14237,TWO LANE,0.851652,BLACKIE RD,9,1,1,1,30,0,18.473265990809992,0.0,0,0,0
8969,14952,16733,TWO LANE,0.170156,VIERRA CANYON RD,17,1,1,9,15,0,17.119755582232997,0.0,0,0,0
8970,12497,17918,TWO LANE,0.484634,CARMEL VALLEY RD,14,1,1,2,32,0,0.0,41.34255757169001,0,0,0
8971,12123,12113,TWO LANE,0.476479,CARMEL VALLEY RD,14,1,1,2,32,2,0.0,51.92867414219201,0,0,0
8972,17942,17943,TWO LANE,1.032479,BRYANT CANYON RD,9,1,1,1,30,0,0.0,428.20217102531103,0,0,0
8973,14023,16540,TWO LANE,0.306912,BRYSON HESPERIA,9,1,1,1,30,0,0.0,3.029930935749917,0,0,0
8974,14017,16540,TWO LANE,0.264998,HESPERIA HALL RD,9,1,1,1,30,0,150.0893139776599,0.0,0,0,0
8975,16200,17949,TWO LANE,4.029326,CARMEL VALLEY RD,6,1,1,1,48,0,0.0,638.294069785771,0,0,0
8976,12958,17951,TWO LANE,1.599566,NASON RD,9,1,1,1,30,0,202.79831773652506,0.0,0,0,0
8977,6576,17953,TWO LANE,0.053221,SEVENTEEN MILE D,19,1,1,3,18,0,0.0,5.433809725944201,0,0,0
8978,17953,6534,TWO LANE,0.048717,SEVENTEEN MILE D,19,1,1,3,18,0,0.0,9.194546797144,0,0,0
8979,17953,6560,TWO LANE,0.071527,RIPPLE AVE,19,1,1,3,18,0,0.0,6.5696020451742,0,0,0
8980,6504,17953,TWO LANE,0.158318,RIPPLE AVE,19,1,1,3,18,0,22.0361469298835,0.0,0,0,0
8981,6537,17961,TWO LANE,0.012966,QUARTERDECK WAY,19,1,1,3,18,0,0.0,1.7225679763033952,0,0,0
