ptaz,ataz,da,s2,s3,wt,dt,wk,bk
649,649,1.2415362954127251,1.0346135795106042,0.18393130302410746,0.0,0.0,2.1537151950468063,0.0567099470057566
649,652,4.2505105331987805,2.5111711845752387,2.1850450567083244,0.0,0.0,0.2483027274266248,0.07284321809102719
649,658,0.0104162672195221,0.0104162672195221,0.0,0.0,0.0,1.4113198838940371e-05,5.047236211686681e-05
649,660,0.010373054958009695,0.010373054958009695,0.010373054958009695,0.0,0.0,8.506157093995404e-05,0.00014145355503094863
649,661,0.04662097588776005,0.023310487943880024,0.023310487943880024,0.0,0.0,0.00030115753434152315,0.000493930690138389
649,663,0.2527938964247189,0.15387454564982908,0.13189246769985336,0.0,0.0,0.011402122750759,0.003810647474839745
649,710,0.05699214545454545,0.03419528727272727,0.03419528727272727,0.0,0.0,0.0,0.0
649,714,0.01044856,0.01044856,0.01044856,0.0,0.0,0.0,0.0
649,1079,0.03568741767087002,0.023791611780580032,0.023791611780580032,0.0,0.0,8.234424156576755e-05,0.00023549452640407383
649,1080,0.33542224271734994,0.20125334563041,0.17889186278258665,0.0,0.0,0.0021899106543034593,0.003193278215349732
649,1081,0.1702525337172866,0.1021515202303719,0.0908013513158861,0.0,0.0,0.0009866923965871329,0.0015075023398683847
649,1084,0.02081722066197295,0.010408610330986477,0.010408610330986477,0.0,0.0,5.7184530279958995e-05,0.00010261414577414502
649,1085,0.020862980277454,0.010431490138726998,0.010431490138726998,0.0,0.0,1.972029257161857e-05,4.855915252038487e-05
649,1088,0.010434162125501354,0.010434162125501354,0.0,0.0,0.0,0.0,2.879574899729405e-05
649,1126,0.02089712,0.01044856,0.01044856,0.0,0.0,0.0,0.0
649,1127,0.02089712,0.01044856,0.01044856,0.0,0.0,0.0,0.0
649,1132,0.03582363428571428,0.023882422857142857,0.023882422857142857,0.0,0.0,0.0,0.0
652,649,2.3063088147352047,1.3667015198430834,1.1816273556976664,0.0,0.0,0.134733049253464,0.03952590047058346
652,652,5.421987420483185,4.5300153679452855,0.8017726314947412,0.0,0.0,9.414554988520107,0.24789671155668094
652,658,0.013622827371570171,0.013622827371570171,0.013622827371570171,0.0,0.0,2.138843006205388e-05,0.0001065694552274178
652,660,0.04064172802809318,0.027094485352062138,0.013547242676031069,0.0,0.0,0.0003117557929064351,0.0003976681509072178
652,661,0.087437793830998,0.05829186255399869,0.043718896915499,0.0,0.0,0.0007987776806918619,0.0010693890188124859
652,663,0.3189474088637965,0.18846892341951613,0.1739713139257072,0.0,0.0,0.010898836833841831,0.004652996957138375
652,710,0.08784951428571426,0.05856634285714285,0.05856634285714285,0.0,0.0,0.0,0.0
652,714,0.01366548,0.01366548,0.01366548,0.0,0.0,0.0,0.0
652,1079,0.08843761814435831,0.04421880907217916,0.04421880907217916,0.0,0.0,0.0002429810020175896,0.0005330227092658528
652,1080,0.7137167403214887,0.4369694328498913,0.3932724895649021,0.0,0.0,0.006564103923116276,0.007341953340601333
652,1081,0.36396016928781605,0.21837610157268966,0.20381769480117687,0.0,0.0,0.0029668872947215376,0.0034769870435961605
652,1084,0.04664158502892983,0.03109439001928657,0.03109439001928657,0.0,0.0,0.00020765379070250724,0.00028582114179455425
652,1085,0.04091805286903059,0.027278701912687064,0.013639350956343532,0.0,0.0,5.4269881234161155e-05,0.00010250438070467569
652,1088,0.01364501129516552,0.01364501129516552,0.01364501129516552,0.0,0.0,0.0,6.140611450341366e-05
652,1126,0.02733096,0.02733096,0.02733096,0.0,0.0,0.0,0.0
652,1127,0.02733096,0.02733096,0.02733096,0.0,0.0,0.0,0.0
652,1128,0.01366548,0.01366548,0.01366548,0.0,0.0,0.0,0.0
652,1132,0.07453898181818182,0.04472338909090909,0.04472338909090909,0.0,0.0,0.0,0.0
658,649,0.028400500606431383,0.018933667070954247,0.018933667070954247,0.0,0.0,4.489377570289958e-05,0.00016055147595725848
658,652,0.05384096569150258,0.02692048284575129,0.02692048284575129,0.0,0.0,5.63551015148484e-05,0.0002807935154800466
658,658,0.019694960297686047,0.019694960297686047,0.0,0.0,0.0,0.034484500462184604,0.0009080189424433074
658,660,0.01632979680594401,0.008164898402972005,0.008164898402972005,0.0,0.0,0.0004235031412649359,0.00015354324684702802
658,661,0.016461849040484703,0.008230924520242352,0.008230924520242352,0.0,0.0,0.00018627058522863039,0.0001266713338019684
658,663,0.0165038706421545,0.00825193532107725,0.00825193532107725,0.0,0.0,0.00011031120341472859,0.00011858751227628303
658,710,0.10675177981702436,0.06227187155993082,0.06227187155993082,0.0,0.0,0.000781418226620272,0.0005795388364936548
658,714,0.01660840827372312,0.00830420413686156,0.00830420413686156,0.0,0.0,1.9823452553760494e-05,0.0
658,1079,0.016564702719916762,0.008282351359958381,0.008282351359958381,0.0,0.0,4.597073051679811e-05,6.126382964967531e-05
658,1080,0.1149566608541199,0.07074256052561223,0.06189974045991069,0.0,0.0,0.0010632884018351892,0.0006125497585220791
658,1081,0.06995583276589164,0.04372239547868227,0.03497791638294582,0.0,0.0,0.0005666811703484763,0.00034205420213178635
658,1084,0.00824664246689305,0.00824664246689305,0.00824664246689305,0.0,0.0,0.00013397517471285436,5.357742460799955e-05
658,1085,0.04443020285322489,0.026658121711934928,0.026658121711934928,0.0,0.0,0.001516566088745694,0.0004469076341595628
658,1088,0.060677226186769635,0.03467270067815407,0.03467270067815407,0.0,0.0,0.0020141734109247592,0.0009097590459974256
658,1126,0.00830916,0.00830916,0.00830916,0.0,0.0,0.0,0.0
658,1127,0.008300127109468309,0.008300127109468309,0.008300127109468309,0.0,0.0,0.0,2.709867159506052e-05
658,1128,0.008298245294271455,0.008298245294271455,0.0,0.0,0.0,0.0,2.1829411457091608e-05
658,1132,0.016595285437310772,0.016595285437310772,0.008297642718655386,0.0,0.0,0.0,5.758640672307719e-05
660,649,0.008248515972072663,0.008248515972072663,0.008248515972072663,0.0,0.0,6.831962671166074e-05,0.00011361245707034656
660,652,0.03706770133891134,0.01853385066945567,0.01853385066945567,0.0,0.0,0.0002843400412045302,0.0003626972809728133
660,660,0.01838196294450698,0.012254641963004659,0.0,0.0,0.0,0.02682127813725469,0.0007062369552336827
660,661,0.008073571636675074,0.008073571636675074,0.0,0.0,0.0,0.0003616988566490533,0.00010947787000080524
660,710,0.008306135969591157,0.008306135969591157,0.008306135969591157,0.0,0.0,9.07209122653213e-06,0.0
660,1079,0.008171632321007495,0.008171632321007495,0.008171632321007495,0.0,0.0,0.000331238147344539,8.134488963297342e-05
660,1080,0.16197348171215775,0.09377412099124922,0.08524920090113566,0.0,0.0,0.014259197251043325,0.0020378791444140877
660,1081,0.07927117567795676,0.04403954204330928,0.04403954204330928,0.0,0.0,0.0062119051968633114,0.0009301950385613529
660,1084,0.008129755617331903,0.008129755617331903,0.0,0.0,0.0,0.00030514218590756864,5.366657942862375e-05
660,1132,0.00830916,0.00830916,0.0,0.0,0.0,0.0,0.0
661,649,0.0449394851229075,0.02696369107374449,0.02696369107374449,0.0,0.0,0.00031932516864195465,0.0005237275609615435
661,652,0.16805736643317126,0.09729637004025707,0.08845124549114276,0.0,0.0,0.0014917586753096952,0.0019971393601192046
661,658,0.008230924520242353,0.008230924520242353,0.0,0.0,0.0,9.313529261431518e-05,6.33356669009842e-05
661,660,0.00807357163667507,0.00807357163667507,0.00807357163667507,0.0,0.0,0.0005425482849735787,0.00016421680500120742
661,661,0.029840848935887936,0.029840848935887936,0.005968169787177586,0.0,0.0,0.057474167436974324,0.0015133649040721744
661,663,0.036110235679277715,0.02708267675945829,0.018055117839638854,0.0,0.0,0.0012945406194308769,0.0005490291021942469
661,710,0.028484023991445687,0.018989349327630464,0.018989349327630464,0.0,0.0,1.0557353293375038e-05,0.0
661,1079,0.008267430045984259,0.008267430045984259,0.008267430045984259,0.0,0.0,5.9451815929474454e-05,6.573804611775206e-05
661,1080,0.11434068300544907,0.07036349723412251,0.061568060079857226,0.0,0.0,0.0018269358416295551,0.0011756238389416154
661,1081,0.061365178202418574,0.03506581611566775,0.03506581611566775,0.0,0.0,0.0008659178919262149,0.0005838316743196966
661,1084,0.008259883206339512,0.008259883206339512,0.0,0.0,0.0,5.4999879114212856e-05,4.3553708206758e-05
661,1085,0.008287798186640384,0.008287798186640384,0.0,0.0,0.0,1.8989266503977802e-05,2.3734360215259188e-05
661,1088,0.008285048123543248,0.008285048123543248,0.0,0.0,0.0,1.1913937138468773e-05,3.630981577503362e-05
661,1132,0.008309160000000001,0.008309160000000001,0.008309160000000001,0.0,0.0,0.0,0.0
663,649,0.181269240591673,0.10358242319524172,0.09495055459563828,0.0,0.0,0.008040968879123544,0.0026873327383234343
663,652,0.3764904726673212,0.2188898096903032,0.1926230325274666,0.0,0.0,0.012604160937230387,0.005381044177678757
663,658,0.008251935321077247,0.008251935321077247,0.0,0.0,0.0,5.515560170736428e-05,5.929375613814154e-05
663,661,0.02785646752401424,0.018570978349342827,0.018570978349342827,0.0,0.0,0.0010356324955446998,0.0004392232817553967
663,663,0.0415782495173372,0.03563849958628903,0.00593974993104817,0.0,0.0,0.07280061208683415,0.001916928878491431
663,710,0.02492748,0.01661832,0.00830916,0.0,0.0,0.0,0.0
663,1079,0.008281981533654817,0.008281981533654817,0.008281981533654817,0.0,0.0,2.3280162220530104e-05,5.825523681501473e-05
663,1080,0.09036147290617867,0.054216883743707214,0.045180736453089336,0.0,0.0,0.0005502595387733997,0.0008013273582513482
663,1081,0.053657173380407805,0.026828586690203902,0.026828586690203902,0.0,0.0,0.000279009746437274,0.00042572349274706405
663,1132,0.00830916,0.00830916,0.00830916,0.0,0.0,0.0,0.0
690,741,0.011694011460589859,0.011694011460589859,0.0,0.0,0.0,0.0007500139402332299,0.00011460313858703791
710,649,0.1842241104,0.1172335248,0.1172335248,0.0,0.0,0.0,0.0
710,652,0.29955139902439026,0.1997009326829268,0.18305918829268286,0.0,0.0,0.0,0.0
710,658,0.31487933962577713,0.18229856504650246,0.16572596822409322,0.0,0.0,0.0022395814765499788,0.001660985627077316
710,660,0.05293321318346581,0.035288808788977194,0.035288808788977194,0.0,0.0,4.4966818435373106e-05,0.0005008424201444022
710,661,0.09981248210211126,0.06654165473474083,0.04990624105105563,0.0,0.0,3.435214691486261e-05,0.000804389965177504
710,663,0.08458407272727271,0.050750443636363635,0.050750443636363635,0.0,0.0,0.0,0.0
710,690,0.01550708,0.01550708,0.01550708,0.0,0.0,0.0,0.0
710,710,70.41951757196189,58.78340604294929,10.39629123902006,0.0,0.0,122.214239490409,3.2180499356598204
710,714,0.3833545117267215,0.2333462245293088,0.2000110495965504,0.0,0.0,0.002363261171118468,0.002800192976300788
710,1079,0.14630934686639954,0.09753956457759973,0.0812829704813331,0.0,0.0,6.377678582148097e-05,0.00045302128884627596
710,1080,0.7818801965023007,0.4824367169907811,0.44916521926727937,0.0,0.0,0.000907449554173892,0.006896297685464056
710,1081,0.8508119535117803,0.5338427943603329,0.4837950323890518,0.0,0.0,0.0011318210129715788,0.006775078725863382
710,1084,0.10028712365191744,0.05014356182595872,0.05014356182595872,0.0,0.0,0.00028908186789881695,0.0007287108282664093
710,1085,0.4825983505307357,0.2995438037776981,0.2662611589135094,0.0,0.0,0.004329208659579708,0.0017489181184777054
710,1088,0.7130596970354495,0.4311523749516669,0.38140402399570544,0.0,0.0,0.005877388560072822,0.003707435457105261
710,1126,0.230667815,0.14828645249999994,0.14828645249999994,0.0,0.0,0.0,0.0
710,1127,0.3144327502769994,0.1985891054381049,0.18204001331826286,0.0,0.0,0.0,0.0027567309666328703
710,1128,0.19960132842719544,0.13306755228479705,0.11643410824919742,0.0,0.0,8.713270335973736e-05,0.0005151983354503959
710,1130,0.04643287748553023,0.030955251657020167,0.030955251657020167,0.0,0.0,4.0453305655705906e-05,0.00016572589477371793
710,1132,0.4304687563621581,0.28146034069833403,0.2483473594397065,0.0,0.0,0.0,0.001162503499801626
710,1133,0.09952516760548594,0.06635011173699064,0.06635011173699064,0.0,0.0,5.554789670699382e-05,0.00032526102382580534
714,649,0.03101416,0.01550708,0.01550708,0.0,0.0,0.0,0.0
714,652,0.03101416,0.03101416,0.03101416,0.0,0.0,0.0,0.0
714,658,0.030995662109441418,0.015497831054720709,0.015497831054720709,0.0,0.0,3.699578111715507e-05,0.0
714,661,0.01550708,0.01550708,0.0,0.0,0.0,0.0,0.0
714,663,0.015507080000000003,0.015507080000000003,0.015507080000000003,0.0,0.0,0.0,0.0
714,710,0.21463449897743025,0.13208276860149554,0.1155724225263086,0.0,0.0,0.0013376950025198885,0.0015850148922457296
714,714,0.10378159268018304,0.08071901652903125,0.011531288075575895,0.0,0.0,0.17161908301268594,0.004518939702523872
714,1079,0.01550708,0.01550708,0.01550708,0.0,0.0,0.0,0.0
714,1080,0.04652124,0.031014160000000006,0.031014160000000006,0.0,0.0,0.0,0.0
714,1081,0.04652124,0.031014160000000006,0.031014160000000006,0.0,0.0,0.0,0.0
714,1085,0.015504156357533131,0.015504156357533131,0.015504156357533131,0.0,0.0,8.770927400619799e-06,0.0
714,1088,0.031008704698540224,0.015504352349270112,0.015504352349270112,0.0,0.0,1.0910602919557422e-05,0.0
714,1126,0.05316713142857142,0.03544475428571429,0.03544475428571429,0.0,0.0,0.0,0.0
714,1127,0.05316713142857142,0.03544475428571429,0.03544475428571429,0.0,0.0,0.0,0.0
714,1128,0.03101416,0.01550708,0.01550708,0.0,0.0,0.0,0.0
714,1132,0.053167131428571414,0.03544475428571428,0.03544475428571428,0.0,0.0,0.0,0.0
714,1133,0.01550708,0.01550708,0.01550708,0.0,0.0,0.0,0.0
736,690,0.03202030730450866,0.01601015365225433,0.01601015365225433,0.0,0.0,0.001832718481055328,0.00030834690992736065
736,710,0.01470704,0.01470704,0.01470704,0.0,0.0,0.0,0.0
736,714,0.00735352,0.00735352,0.00735352,0.0,0.0,0.0,0.0
736,736,0.016267845624791315,0.01084523041652754,0.0,0.0,0.0,0.02373655161386531,0.0006250123448158403
736,741,0.27684408012668754,0.15918534607284526,0.13842204006334374,0.0,0.0,0.07358094095319083,0.006430872783933035
